state_abbrev,chamber,nominate_dim1,nominate_dim2,pieces_cosponsored,num_congresses,bioname,nominate_mid_1,nominate_mid_2,dem_cosponsors,rep_cosponsors,bill_number,vote_desc,vote_result,vote,rollnumber,icpsr,party_code_1,party_code_2
HI,0,-0.205,-0.087,0.03950666666666667,0.15,"CASE, Ed",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20322,0,0
OH,0,0.265,0.259,0.02828,0.275,"TURNER, Michael R.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20342,0,1
OK,0,0.323,0.411,0.04321333333333333,0.275,"COLE, Tom",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20344,0,1
TX,0,0.487,0.547,0.0304,0.275,"CARTER, John R.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20356,0,1
CA,0,-0.199,0.448,0.05110666666666667,0.25,"COSTA, Jim",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20501,0,0
FL,0,-0.415,0.102,0.057493333333333334,0.25,"WASSERMAN SCHULTZ, Debbie",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20504,0,0
MO,0,-0.453,-0.001,0.05566666666666667,0.25,"CLEAVER, Emanuel, II",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20517,0,0
NC,0,0.624,0.174,0.02308,0.25,"FOXX, Virginia Ann",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20521,0,1
TX,0,-0.447,0.262,0.05141333333333333,0.25,"GREEN, Al",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20529,0,0
TX,0,0.41,0.176,0.04252,0.25,"McCAUL, Michael T.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20530,0,1
TX,0,-0.225,0.639,0.03269333333333333,0.25,"CUELLAR, Henry",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20533,0,0
WI,0,-0.522,-0.27,0.08068,0.25,"MOORE, Gwendolynne S. (Gwen)",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20537,0,0
CA,0,-0.433,-0.143,0.058506666666666665,0.25,"MATSUI, Doris",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20538,0,0
CT,0,-0.337,0.041,0.04818666666666667,0.225,"COURTNEY, Joe",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20706,0,0
FL,0,-0.437,0.071,0.047613333333333334,0.225,"CASTOR, Kathy",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20708,0,0
FL,0,0.361,-0.081,0.024746666666666667,0.225,"BUCHANAN, Vernon G.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20709,0,1
GA,0,-0.477,-0.053,0.07717333333333333,0.225,"JOHNSON, Hank",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20712,0,0
MI,0,0.499,0.163,0.027733333333333332,0.2,"WALBERG, Tim",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20725,0,1
NE,0,0.51,0.254,0.022946666666666667,0.225,"SMITH, Adrian",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20729,0,1
NY,0,-0.608,-0.262,0.0766,0.225,"CLARKE, Yvette Diane",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20733,0,0
OH,0,0.712,-0.184,0.017546666666666665,0.225,"JORDAN, Jim",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20738,0,1
TN,0,-0.39,-0.294,0.11009333333333333,0.225,"COHEN, Stephen",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20748,0,0
IL,0,-0.238,-0.226,0.03374666666666667,0.2,"FOSTER, Bill",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20749,0,0
OH,0,0.509,0.286,0.030746666666666665,0.225,"LATTA, Robert E.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20755,0,1
VA,0,0.448,0.021,0.03716,0.225,"WITTMAN, Robert J.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20756,0,1
IN,0,-0.436,0.031,0.08029333333333333,0.225,"CARSON, André",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20757,0,0
FL,0,0.423,-0.032,0.0394,0.225,"BILIRAKIS, Gus",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20758,0,1
LA,0,0.559,0.162,0.01308,0.225,"SCALISE, Steve",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20759,0,1
CA,0,0.67,-0.366,0.025026666666666666,0.2,"McCLINTOCK, Tom",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20903,0,1
CT,0,-0.241,-0.21,0.03321333333333333,0.2,"HIMES, James A.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20907,0,0
KY,0,0.427,0.273,0.0234,0.2,"GUTHRIE, Brett",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20916,0,1
ME,0,-0.422,-0.365,0.06182666666666667,0.2,"PINGREE, Chellie",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20920,0,0
NV,0,-0.298,-0.164,0.056453333333333335,0.175,"TITUS, Alice (Dina)",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20927,0,0
NY,0,-0.416,-0.262,0.059533333333333334,0.2,"TONKO, Paul",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20934,0,0
PA,0,0.335,0.336,0.03124,0.2,"THOMPSON, Glenn",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,20946,0,1
VA,0,-0.309,-0.047,0.06084,0.2,"CONNOLLY, Gerald E. (Gerry)",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20952,0,0
IL,0,-0.326,-0.231,0.04797333333333333,0.2,"QUIGLEY, Mike",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20954,0,0
CA,0,-0.481,-0.37,0.06873333333333333,0.2,"CHU, Judy",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,20955,0,0
IN,0,0.723,-0.105,0.007733333333333333,0.1,"STUTZMAN, Marlin",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21100,0,1
AL,0,-0.401,0.394,0.04048,0.175,"SEWELL, Terri",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21102,0,0
AZ,0,0.704,-0.518,0.03521333333333333,0.175,"GOSAR, Paul",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21103,0,1
AZ,0,0.553,-0.22,0.0198,0.175,"SCHWEIKERT, David",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21105,0,1
AR,0,0.461,0.305,0.021106666666666666,0.175,"CRAWFORD, Rick",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21106,0,1
AR,0,0.348,0.636,0.015333333333333332,0.175,"WOMACK, Steve",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21108,0,1
FL,0,0.524,-0.078,0.017266666666666666,0.175,"WEBSTER, Daniel A.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21116,0,1
FL,0,-0.477,-0.006,0.04936,0.175,"WILSON, Frederica",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21118,0,0
GA,0,0.539,0.358,0.021213333333333334,0.175,"SCOTT, Austin",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21123,0,1
MD,0,0.674,-0.371,0.024866666666666665,0.175,"HARRIS, Andy",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21139,0,1
MA,0,-0.329,-0.1,0.03726666666666666,0.175,"KEATING, William R.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21140,0,0
MI,0,0.531,0.053,0.022026666666666667,0.175,"HUIZENGA, Bill",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21142,0,1
PA,0,0.378,0.393,0.030493333333333334,0.175,"KELLY, Mike",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21167,0,1
TN,0,0.431,0.396,0.01897333333333333,0.175,"FLEISCHMANN, Chuck",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21178,0,1
TN,0,0.578,-0.045,0.0196,0.175,"DESJARLAIS, Scott",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21179,0,1
VA,0,0.51,-0.338,0.015906666666666666,0.175,"GRIFFITH, H. Morgan",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21191,0,1
NV,0,0.384,0.213,0.020733333333333333,0.175,"AMODEI, Mark E.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21196,0,1
OR,0,-0.399,-0.416,0.05244,0.175,"BONAMICI, Suzanne",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21198,0,0
CA,0,0.542,0.009,0.03272,0.15,"LaMALFA, Doug",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21302,0,1
CA,0,-0.431,-0.51,0.050306666666666666,0.15,"HUFFMAN, Jared",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21303,0,0
CA,0,-0.246,0.008,0.02436,0.15,"BERA, Ami",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21304,0,0
CA,0,-0.355,-0.049,0.04324,0.15,"SWALWELL, Eric",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21306,0,0
CA,0,0.257,0.44,0.023746666666666666,0.125,"VALADAO, David G.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21307,0,1
CA,0,-0.304,0.048,0.05225333333333333,0.15,"BROWNLEY, Julia",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21308,0,0
CA,0,-0.26,0.046,0.02530666666666667,0.15,"RUIZ, Raul",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21311,0,0
CA,0,-0.456,-0.33,0.050186666666666664,0.15,"TAKANO, Mark",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21312,0,0
CA,0,-0.398,0.023,0.04076,0.15,"VARGAS, Juan",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21314,0,0
CA,0,-0.193,-0.038,0.044546666666666665,0.15,"PETERS, Scott",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21315,0,0
FL,0,-0.396,-0.024,0.028973333333333334,0.15,"FRANKEL, Lois",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21321,0,0
KY,0,0.488,0.291,0.022333333333333334,0.15,"BARR, Garland H. (Andy) IV",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21333,0,1
MO,0,0.389,0.301,0.02096,0.15,"WAGNER, Ann",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21337,0,1
NV,0,-0.32,0.156,0.02168,0.1,"HORSFORD, Steven",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21339,0,0
NY,0,-0.371,-0.205,0.04608,0.15,"MENG, Grace",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21342,0,0
NY,0,-0.484,-0.067,0.020973333333333333,0.15,"JEFFRIES, Hakeem",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21343,0,0
NC,0,0.523,0.205,0.021893333333333334,0.15,"HUDSON, Richard",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21346,0,1
OH,0,-0.438,0.016,0.04068,0.15,"BEATTY, Joyce",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21352,0,0
OH,0,0.25,0.314,0.023813333333333332,0.15,"JOYCE, David",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21353,0,1
PA,0,0.684,-0.488,0.021053333333333334,0.15,"PERRY, Scott",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21356,0,1
TX,0,0.72,0.025,0.04032,0.15,"WEBER, Randy",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21360,0,1
TX,0,-0.4,-0.132,0.021333333333333333,0.15,"CASTRO, Joaquin",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21362,0,0
TX,0,-0.408,0.361,0.03266666666666666,0.15,"VEASEY, Marc",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21365,0,0
WI,0,-0.524,-0.555,0.06098666666666667,0.15,"POCAN, Mark",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21370,0,0
IL,0,-0.473,-0.02,0.03524,0.15,"KELLY, Robin L.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21371,0,0
MO,0,0.577,0.202,0.01436,0.15,"SMITH, Jason",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21373,0,1
MA,0,-0.48,-0.268,0.024586666666666666,0.15,"CLARK, Katherine M.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21375,0,0
AL,0,0.674,0.114,0.008973333333333333,0.125,"PALMER, Gary James",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21500,0,1
AR,0,0.436,0.277,0.014773333333333333,0.125,"HILL, French",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21503,0,1
CA,0,-0.513,-0.36,0.04752,0.125,"DESAULNIER, Mark James",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21504,0,0
CA,0,-0.324,0.141,0.02396,0.125,"AGUILAR, Peter Rey",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21506,0,0
CA,0,-0.374,-0.204,0.05122666666666666,0.125,"LIEU, Ted",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21507,0,0
CA,0,-0.367,0.067,0.022346666666666667,0.125,"TORRES, Norma Judith",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21508,0,0
GA,0,0.558,0.344,0.02402666666666667,0.125,"CARTER, Buddy",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21513,0,1
GA,0,0.679,0.032,0.013706666666666667,0.125,"LOUDERMILK, Barry D.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21515,0,1
GA,0,0.69,0.282,0.017813333333333334,0.125,"ALLEN, Rick W.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21516,0,1
IL,0,0.402,-0.046,0.021026666666666666,0.125,"BOST, Mike",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21519,0,1
MA,0,-0.286,-0.04,0.039093333333333334,0.125,"MOULTON, Seth",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21525,0,0
MI,0,0.447,0.17,0.02032,0.125,"MOOLENAAR, John",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21526,0,1
MN,0,0.467,-0.07,0.01504,0.125,"EMMER, Thomas Earl II",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21531,0,1
MT,0,0.439,-0.132,0.00928,0.075,"ZINKE, Ryan",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21532,0,1
NJ,0,-0.419,0.338,0.023186666666666668,0.15,"NORCROSS, Donald",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21536,0,0
NJ,0,-0.598,-0.218,0.05161333333333333,0.125,"WATSON COLEMAN, Bonnie",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21538,0,0
NY,0,0.306,-0.113,0.030146666666666665,0.125,"STEFANIK, Elise M",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21541,0,1
NC,0,0.566,0.285,0.02172,0.125,"ROUZER, David",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21544,0,1
NC,0,-0.463,-0.006,0.03024,0.15,"ADAMS, Alma",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21545,0,0
PA,0,-0.382,0.153,0.029266666666666667,0.125,"BOYLE, Brendan Francis",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21548,0,0
TX,0,0.708,0.118,0.028546666666666668,0.125,"BABIN, Brian",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21551,0,1
VA,0,-0.394,-0.103,0.032413333333333336,0.125,"BEYER, Donald Sternoff Jr.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21554,0,0
WA,0,0.317,0.33,0.020306666666666667,0.125,"NEWHOUSE, Daniel Milton",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21556,0,1
WI,0,0.599,-0.207,0.02564,0.125,"GROTHMAN, Glenn",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21559,0,1
MS,0,0.637,0.291,0.0138,0.125,"KELLY, Trent",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21561,0,1
IL,0,0.462,0.217,0.013786666666666666,0.125,"LaHOOD, Darin",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21562,0,1
AR,0,0.544,0.257,0.015093333333333334,0.125,"WESTERMAN, Bruce Eugene",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21563,0,1
OH,0,0.653,-0.364,0.01064,0.125,"DAVIDSON, Warren",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21564,0,1
KY,0,0.592,-0.072,0.008013333333333334,0.125,"COMER, James",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21565,0,1
PA,0,-0.47,-0.152,0.03914666666666667,0.125,"EVANS, Dwight",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21566,0,0
TX,0,0.642,-0.001,0.010146666666666667,0.1,"ARRINGTON, Jodey Cook",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21700,0,1
NE,0,0.283,0.19,0.03589333333333333,0.1,"BACON, Donald J.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21701,0,1
CA,0,-0.503,-0.121,0.03968,0.1,"BARRAGÁN, Nanette Diaz",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21703,0,0
MI,0,0.432,0.086,0.01336,0.1,"BERGMAN, John",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21704,0,1
AZ,0,0.818,-0.575,0.019226666666666666,0.1,"BIGGS, Andrew S.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21705,0,1
CA,0,-0.326,0.1,0.035666666666666666,0.1,"CARBAJAL, Salud",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21709,0,0
FL,0,0.509,0.332,0.014693333333333333,0.1,"DUNN, Neal Patrick",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21714,0,1
NY,0,-0.532,-0.202,0.03750666666666667,0.1,"ESPAILLAT, Adriano J.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21715,0,0
PA,0,0.14,-0.105,0.07022666666666667,0.1,"FITZPATRICK, Brian K.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21718,0,1
TX,0,-0.386,0.861,0.020426666666666666,0.1,"GONZALEZ, Vicente Jr.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21722,0,0
NJ,0,-0.164,0.211,0.03945333333333333,0.1,"GOTTHEIMER, Josh S.",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21723,0,0
LA,0,0.625,-0.316,0.013773333333333334,0.1,"HIGGINS, Clay",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21724,0,1
LA,0,0.565,0.022,0.00892,0.1,"JOHNSON, Mike",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21727,0,1
CA,0,-0.457,-0.291,0.04714666666666667,0.1,"KHANNA, Rohit",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21728,0,0
IL,0,-0.347,-0.006,0.031466666666666664,0.1,"KRISHNAMOORTHI, S. Raja",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21730,0,0
TN,0,0.541,0.341,0.01176,0.1,"KUSTOFF, David",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21731,0,1
FL,0,0.461,-0.34,0.015706666666666667,0.1,"MAST, Brian Jeffery",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,1,22,21735,0,1
CA,0,-0.285,0.184,0.038586666666666665,0.1,"PANETTA, James Varni",-0.284,0.147,0.003738317757009346,0.09532710280373832,S5,Laken Riley Act,Passed,0,22,21740,0,0
