state_abbrev,chamber,nominate_dim1,nominate_dim2,pieces_cosponsored,num_congresses,bioname,nominate_mid_1,nominate_mid_2,dem_cosponsors,rep_cosponsors,bill_number,vote_desc,vote_result,vote,rollnumber,icpsr,party_code_1,party_code_2
MT,1,0.589,-0.024,0.03208,0.05,"DAINES, Steve",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,21338,0,1
RI,1,-0.361,-0.16,0.06509333333333334,0.325,"REED, John F. (Jack)",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29142,0,0
VT,1,-0.544,-0.427,0.10338666666666667,0.325,"SANDERS, Bernard",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,0,27,29147,1,1
ID,1,0.505,0.291,0.05793333333333334,0.3,"CRAPO, Michael Dean",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29345,0,1
NJ,1,-0.366,-0.126,0.07604,0.325,"MENENDEZ, Robert",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29373,0,0
OH,1,0.371,-0.208,0.034866666666666664,0.25,"PORTMAN, Robert Jones (Rob)",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29386,0,1
OH,1,-0.425,-0.097,0.10797333333333334,0.3,"BROWN, Sherrod",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29389,0,0
MS,1,0.377,0.34,0.05909333333333333,0.3,"WICKER, Roger F.",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29534,0,1
NC,1,0.435,-0.07,0.04084,0.275,"BURR, Richard M.",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29548,0,1
SC,1,0.367,-0.272,0.04776,0.275,"GRAHAM, Lindsey O.",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29566,0,1
MI,1,-0.343,-0.019,0.07248,0.25,"STABENOW, Deborah Ann",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29732,0,0
MO,1,0.398,0.18,0.047306666666666664,0.25,"BLUNT, Roy",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29735,0,1
SD,1,0.432,0.227,0.0372,0.225,"THUNE, John",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29754,0,1
GA,1,0.402,-0.011,0.044866666666666666,0.225,"ISAKSON, Johnny",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29909,0,1
NM,1,-0.453,0.161,0.04430666666666667,0.225,"UDALL, Thomas (Tom)",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,0,27,29924,0,0
PA,1,0.624,-0.378,0.02044,0.15,"TOOMEY, Patrick Joseph",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,29935,0,1
WI,1,-0.487,-0.127,0.08949333333333333,0.225,"BALDWIN, Tammy",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,0,27,29940,0,0
WA,1,-0.307,-0.402,0.05569333333333333,0.225,"CANTWELL, Maria E.",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,39310,0,0
AK,1,0.203,-0.304,0.04718666666666667,0.2,"MURKOWSKI, Lisa",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40300,0,1
TX,1,0.47,-0.061,0.05296,0.2,"CORNYN, John",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40305,0,1
MN,1,-0.279,-0.326,0.07246666666666667,0.125,"KLOBUCHAR, Amy",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40700,0,0
MO,1,-0.143,0.023,0.020106666666666665,0.125,"McCASKILL, Claire",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40701,0,0
MT,1,-0.213,0.153,0.04132,0.125,"TESTER, Jon",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,0,27,40702,0,0
PA,1,-0.313,0.166,0.05554666666666667,0.125,"CASEY, Robert (Bob), Jr.",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40703,0,0
RI,1,-0.353,-0.109,0.06324,0.125,"WHITEHOUSE, Sheldon",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40704,0,0
TN,1,0.395,-0.344,0.01064,0.125,"CORKER, Robert (Bob)",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40705,0,1
WY,1,0.54,0.194,0.031906666666666667,0.125,"BARRASSO, John A.",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40707,0,1
ID,1,0.551,0.384,0.037013333333333336,0.1,"RISCH, James",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40902,0,1
MN,1,-0.399,-0.169,0.02692,0.1,"FRANKEN, Al",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40904,0,0
NH,1,-0.223,-0.138,0.05512,0.1,"SHAHEEN, Jeanne",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40906,0,0
OR,1,-0.453,-0.727,0.06256,0.1,"MERKLEY, Jeff",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,0,27,40908,0,0
VA,1,-0.211,-0.042,0.03244,0.1,"WARNER, Mark",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40909,0,0
CO,1,-0.24,-0.184,0.041306666666666665,0.1,"BENNET, Michael F.",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40910,0,0
WV,1,-0.057,0.4,0.025346666666666667,0.1,"MANCHIN, Joe, III",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40915,0,0
DE,1,-0.238,-0.217,0.052373333333333334,0.1,"COONS, Christopher A.",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,40916,0,0
CT,1,-0.434,-0.157,0.07941333333333334,0.075,"BLUMENTHAL, Richard",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,0,27,41101,0,0
FL,1,0.616,-0.184,0.04414666666666667,0.075,"RUBIO, Marco",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41102,0,1
KY,1,0.891,-0.454,0.01468,0.075,"PAUL, Rand",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41104,0,1
ND,1,0.4,0.45,0.02644,0.075,"HOEVEN, John",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41107,0,1
UT,1,0.891,-0.454,0.02288,0.075,"LEE, Mike",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41110,0,1
WI,1,0.641,-0.139,0.017573333333333333,0.075,"JOHNSON, Ron",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41111,0,1
HI,1,-0.449,-0.113,0.02984,0.075,"SCHATZ, Brian Emanuel",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41112,0,0
ME,1,-0.167,-0.19,0.04034666666666667,0.05,"KING, Angus Stanley, Jr.",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41300,1,1
MA,1,-0.744,-0.37,0.05617333333333333,0.05,"WARREN, Elizabeth",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,0,27,41301,0,0
NE,1,0.46,0.334,0.020426666666666666,0.05,"FISCHER, Debra (Deb)",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41302,0,1
ND,1,-0.122,0.399,0.01148,0.05,"HEITKAMP, Mary Kathryn (Heidi)",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41303,0,0
TX,1,0.78,-0.176,0.026813333333333335,0.05,"CRUZ, Rafael Edward (Ted)",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41304,0,1
VA,1,-0.241,-0.104,0.03625333333333333,0.05,"KAINE, Timothy Michael (Tim)",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41305,0,0
NJ,1,-0.556,-0.248,0.05288,0.05,"BOOKER, Cory Anthony",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,0,27,41308,0,0
AK,1,0.476,0.159,0.022893333333333335,0.025,"SULLIVAN, Daniel Scott",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41500,0,1
GA,1,0.562,-0.075,0.010706666666666666,0.025,"PERDUE, David Alfred, Jr.",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41501,0,1
IA,1,0.538,-0.033,0.024893333333333333,0.025,"ERNST, Joni",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41502,0,1
NE,1,0.669,-0.25,0.0074266666666666665,0.025,"SASSE, Benjamin Eric",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41503,0,1
NC,1,0.389,-0.108,0.03368,0.025,"TILLIS, Thomas Roland (Thom)",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41504,0,1
SD,1,0.351,0.086,0.024093333333333335,0.025,"ROUNDS, Marion Michael (Mike)",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41505,0,1
NV,1,-0.346,0.35,0.0286,0.0,"CORTEZ MASTO, Catherine Marie",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41700,0,0
CA,1,-0.709,-0.105,0.01596,0.0,"HARRIS, Kamala Devi",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41701,0,0
NH,1,-0.228,0.03,0.03188,0.0,"HASSAN, Margaret (Maggie)",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41702,0,0
LA,1,0.561,-0.154,0.0146,0.0,"KENNEDY, John Neely",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,41703,0,1
CA,1,-0.268,-0.184,0.08969333333333333,0.325,"FEINSTEIN, Dianne",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,49300,0,0
WA,1,-0.356,-0.312,0.08390666666666667,0.3,"MURRAY, Patty",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,0,27,49308,0,0
AL,1,0.549,0.13,0.026933333333333333,0.25,"SESSIONS, Jefferson Beauregard III (Jeff)",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,49700,0,1
ME,1,0.124,-0.505,0.087,0.25,"COLLINS, Susan Margaret",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,49703,0,1
WY,1,0.545,0.199,0.03750666666666667,0.25,"ENZI, Michael B.",-0.205,-0.979,0.0,0.0,S84,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Bill Passed,1,27,49706,0,1
