congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
119,House,20310,71,38,CA,100,,,"SÁNCHEZ, Linda T.",S001156,1969.0,,-0.508,-0.131,-4.51919,0.98201,249,2,,-0.502,-0.156
119,House,20501,71,21,CA,100,,,"COSTA, Jim",C001059,1952.0,,-0.199,0.448,-47.46813,0.81987,239,26,,-0.363,0.79
119,House,20538,71,7,CA,100,,,"MATSUI, Doris",M001163,1944.0,,-0.434,-0.143,-8.47818,0.96666,250,4,,-0.483,-0.134
119,House,20903,71,5,CA,200,,,"McCLINTOCK, Tom",M001177,1956.0,,0.67,-0.366,-44.3353,0.8369,249,22,,0.559,-0.396
119,House,20955,71,28,CA,100,,,"CHU, Judy",C001080,1953.0,,-0.481,-0.37,-6.77617,0.97326,250,2,,-0.474,-0.148
119,House,20958,71,8,CA,100,,,"GARAMENDI, John",G000559,1945.0,,-0.314,-0.098,-9.53314,0.95759,220,4,,-0.392,-0.426
119,House,21302,71,1,CA,200,,,"LaMALFA, Doug",L000578,1960.0,,0.542,0.009,-11.13539,0.95466,240,3,,0.575,0.076
119,House,21303,71,2,CA,100,,,"HUFFMAN, Jared",H001068,1964.0,,-0.431,-0.51,-7.14711,0.97102,243,4,,-0.473,-0.42
119,House,21304,71,6,CA,100,,,"BERA, Ami",B001287,1965.0,,-0.246,0.008,-22.53761,0.91142,243,12,,-0.251,-0.288
119,House,21306,71,14,CA,100,,,"SWALWELL, Eric",S001193,1980.0,,-0.355,-0.049,-10.66583,0.94954,206,6,,-0.291,-0.192
119,House,21307,71,22,CA,200,,,"VALADAO, David G.",V000129,1977.0,,0.257,0.44,-9.66167,0.96164,247,5,,0.238,0.469
119,House,21308,71,26,CA,100,,,"BROWNLEY, Julia",B001285,1952.0,,-0.304,0.048,-13.30838,0.94671,243,5,,-0.346,-0.377
119,House,21311,71,25,CA,100,,,"RUIZ, Raul",R000599,1972.0,,-0.26,0.046,-18.74509,0.92663,246,7,,-0.474,0.357
119,House,21312,71,39,CA,100,,,"TAKANO, Mark",T000472,1960.0,,-0.456,-0.33,-5.52053,0.97807,249,3,,-0.376,-0.431
119,House,21314,71,52,CA,100,,,"VARGAS, Juan",V000130,1961.0,,-0.398,0.023,-8.17184,0.9668,242,1,,-0.496,0.123
119,House,21315,71,50,CA,100,,,"PETERS, Scott",P000608,1958.0,,-0.193,-0.038,-25.16918,0.90386,249,11,,-0.215,-0.297
119,House,21504,71,10,CA,100,,,"DESAULNIER, Mark James",D000623,1952.0,,-0.513,-0.36,-2.63611,0.98912,241,1,,-0.658,-0.039
119,House,21506,71,33,CA,100,,,"AGUILAR, Peter Rey",A000371,1979.0,,-0.324,0.141,-14.84709,0.94212,249,7,,-0.46,0.192
119,House,21507,71,36,CA,100,,,"LIEU, Ted",L000582,1969.0,,-0.373,-0.204,-11.57533,0.95475,250,6,,-0.46,0.192
119,House,21508,71,35,CA,100,,,"TORRES, Norma Judith",T000474,1965.0,,-0.367,0.067,-14.59143,0.94264,247,7,,-0.319,-0.077
119,House,21703,71,44,CA,100,,,"BARRAGÁN, Nanette Diaz",B001300,1976.0,,-0.503,-0.121,-2.48816,0.98977,242,0,,-0.565,-0.15
119,House,21709,71,24,CA,100,,,"CARBAJAL, Salud",C001112,1964.0,,-0.325,0.1,-11.28937,0.95585,250,5,,-0.356,-0.033
119,House,21711,71,46,CA,100,,,"CORREA, Jose Luis",C001110,1958.0,,-0.287,0.173,-31.43337,0.87226,230,13,,-0.435,0.663
119,House,21728,71,17,CA,100,,,"KHANNA, Rohit",K000389,1976.0,,-0.457,-0.291,-15.99548,0.93729,247,6,,-0.443,0.185
119,House,21740,71,19,CA,100,,,"PANETTA, James Varni",P000613,1969.0,,-0.285,0.184,-24.80734,0.90589,251,11,,-0.279,0.29
119,House,21754,71,34,CA,100,,,"GOMEZ, Jimmy",G000585,1974.0,,-0.529,-0.254,-12.87839,0.94577,231,4,,-0.561,0.373
119,House,21907,71,31,CA,100,,,"CISNEROS, Gil",C001123,1971.0,,-0.466,0.661,-19.2102,0.92604,250,10,,-0.511,0.515
119,House,21930,71,9,CA,100,,,"HARDER, Josh",H001090,1986.0,,-0.294,0.449,-25.09409,0.9045,250,11,,-0.198,0.124
119,House,21939,71,49,CA,100,,,"LEVIN, Mike",L000593,1978.0,,-0.317,0.158,-15.36282,0.94063,251,9,,-0.282,0.118
119,House,22126,71,51,CA,100,,,"JACOBS, Sara",J000305,1989.0,,-0.409,-0.42,-5.44399,0.97846,250,2,,-0.596,0.039
119,House,22129,71,40,CA,200,,,"KIM, Young",K000397,1962.0,,0.256,0.375,-3.83443,0.98472,249,1,,0.306,0.475
119,House,22145,71,23,CA,200,,,"OBERNOLTE, Jay",O000019,1970.0,,0.313,0.287,-14.3682,0.94349,247,5,,0.244,0.392
119,House,22323,71,42,CA,100,,,"GARCIA, Robert",G000598,1977.0,,-0.374,-0.599,-7.29546,0.97006,240,2,,-0.431,-0.176
119,House,22333,71,37,CA,100,,,"KAMLAGER-DOVE, Sydney",K000400,1972.0,,-0.532,-0.453,-9.38382,0.9615,239,4,,-0.613,0.236
119,House,22336,71,3,CA,200,,,"KILEY, Kevin",K000401,1985.0,,0.252,0.413,-13.25993,0.94814,249,4,,0.254,0.231
119,House,22354,71,15,CA,100,,,"MULLIN, Kevin",M001225,1970.0,,-0.508,0.022,-8.81919,0.96173,226,4,,-0.748,0.495
119,House,22378,71,20,CA,200,,,"FONG, Vince",F000480,1979.0,,0.451,0.871,-5.8506,0.97592,240,1,,0.364,0.882
119,House,22516,71,30,CA,100,,,"FRIEDMAN, Laura",F000483,1966.0,,-0.419,-0.047,-8.76336,0.96514,247,5,,-0.414,-0.028
119,House,22521,71,13,CA,100,,,"GRAY, Adam",G000605,1977.0,,-0.244,0.854,-29.26329,0.88245,234,10,,-0.244,0.854
119,House,22532,71,16,CA,100,,,"LICCARDO, Sam T.",L000607,1970.0,,-0.349,-0.197,-9.26076,0.96363,250,5,,-0.349,-0.197
119,House,22541,71,47,CA,100,,,"MIN, Dave",M001241,1976.0,,-0.218,0.052,-32.59148,0.87777,250,16,,-0.213,0.069
119,House,22550,71,29,CA,100,,,"RIVAS, Luz M.",R000620,1974.0,,-0.512,-0.281,-4.61604,0.98156,248,2,,-0.51,-0.28
119,House,22553,71,12,CA,100,,,"SIMON, Lateefah",S001231,1977.0,,-0.872,0.033,-10.52696,0.95777,244,4,,-0.872,0.033
119,House,22556,71,45,CA,100,,,"TRAN, Derek",T000491,1980.0,,-0.244,0.132,-20.52173,0.92149,251,10,,-0.237,0.141
119,House,22559,71,27,CA,100,,,"WHITESIDES, George",W000830,1974.0,,-0.194,0.209,-18.08004,0.92801,242,5,,-0.195,0.209
119,House,29106,71,43,CA,100,,,"WATERS, Maxine",W000187,1938.0,,-0.656,-0.094,-7.67749,0.96902,244,2,,-0.781,0.301
119,House,29323,71,41,CA,200,,,"CALVERT, Ken",C000059,1953.0,,0.339,0.277,-3.93818,0.98437,250,1,,0.311,0.499
119,House,29504,71,18,CA,100,,,"LOFGREN, Zoe",L000397,1947.0,,-0.397,-0.402,-12.24885,0.95064,242,5,,-0.376,-0.034
119,House,29707,71,32,CA,100,,,"SHERMAN, Brad",S000344,1954.0,,-0.344,-0.137,-18.30066,0.92774,244,9,,-0.562,0.383
119,House,29901,71,4,CA,100,,,"THOMPSON, Michael",T000460,1951.0,,-0.392,0.071,-22.23679,0.91424,248,8,,-0.356,0.13
119,House,21912,62,6,CO,100,,,"CROW, Jason",C001121,1979.0,,-0.358,0.2,-14.18925,0.94482,250,6,,-0.4,-0.173
119,House,21948,62,2,CO,100,,,"NEGUSE, Joseph",N000191,1984.0,,-0.43,-0.097,-7.12773,0.97189,250,2,,-0.541,0.233
119,House,22103,62,4,CO,200,,,"BOEBERT, Lauren",B000825,1986.0,,0.737,-0.492,-19.50495,0.92194,240,8,,0.751,-0.397
119,House,22359,62,7,CO,100,,,"PETTERSEN, Brittany",P000620,1981.0,,-0.371,0.347,-12.35069,0.93832,194,6,,-0.458,0.475
119,House,22509,62,5,CO,200,,,"CRANK, Jeff",C001137,1967.0,,0.625,-0.316,-24.48689,0.90705,251,10,,0.625,-0.317
119,House,22513,62,8,CO,200,,,"EVANS, Gabe",E000300,1986.0,,0.396,0.118,-12.53995,0.95127,251,6,,0.396,0.118
119,House,22526,62,3,CO,200,,,"HURD, Jeff",H001100,1979.0,,0.334,0.149,-11.42076,0.95499,248,4,,0.334,0.149
119,House,29710,62,1,CO,100,,,"DeGETTE, Diana",D000197,1957.0,,-0.431,-0.307,-6.43282,0.97439,248,3,,-0.606,-0.035
119,House,20706,1,2,CT,100,,,"COURTNEY, Joe",C001069,1953.0,,-0.337,0.04,-16.8379,0.93487,250,8,,-0.273,-0.04
119,House,20907,1,4,CT,100,,,"HIMES, James A.",H001047,1966.0,,-0.241,-0.21,-15.3528,0.94044,250,6,,-0.212,-0.382
119,House,21931,1,5,CT,100,,,"HAYES, Jahana",H001081,1973.0,,-0.335,-0.04,-17.75007,0.93093,248,11,,-0.41,0.135
119,House,29109,1,3,CT,100,,,"DeLAURO, Rosa L.",D000216,1943.0,,-0.414,-0.108,-15.69107,0.93893,249,4,,-0.278,-0.44
119,House,29908,1,1,CT,100,,,"LARSON, John B.",L000557,1948.0,,-0.396,-0.04,-8.46591,0.96534,240,3,,-0.335,-0.285
119,House,22535,11,1,DE,100,,,"MCBRIDE, Sarah",M001238,1990.0,,-0.27,-0.24,-12.35791,0.95139,248,6,,-0.27,-0.24
119,House,21993,55,0,DC,100,,,"NORTON, Eleanor Holmes",N000147,1937.0,,-0.491,-0.114,-0.023,0.99923,30,0,,-0.506,-0.191
119,House,20316,43,26,FL,200,,,"DIAZ-BALART, Mario",D000600,1961.0,,0.281,0.16,-4.65753,0.98054,237,0,,0.377,0.697
119,House,20504,43,25,FL,100,,,"WASSERMAN SCHULTZ, Debbie",W000797,1966.0,,-0.414,0.102,-13.09424,0.94796,245,7,,-0.399,0.181
119,House,20708,43,14,FL,100,,,"CASTOR, Kathy",C001066,1966.0,,-0.436,0.072,-15.5238,0.93956,249,4,,-0.423,-0.012
119,House,20709,43,16,FL,200,,,"BUCHANAN, Vernon G.",B001260,1951.0,,0.361,-0.081,-8.49033,0.96391,231,2,,0.442,0.501
119,House,20758,43,12,FL,200,,,"BILIRAKIS, Gus",B001257,1963.0,,0.423,-0.032,-13.8697,0.94452,243,8,,0.519,0.222
119,House,21116,43,11,FL,200,,,"WEBSTER, Daniel A.",W000806,1949.0,,0.524,-0.078,-14.4532,0.94316,247,5,,0.679,0.238
119,House,21118,43,24,FL,100,,,"WILSON, Frederica",W000808,1942.0,,-0.475,-0.006,-9.86402,0.95495,214,5,,-0.436,-0.089
119,House,21321,43,22,FL,100,,,"FRANKEL, Lois",F000462,1948.0,,-0.395,-0.024,-11.16989,0.95453,240,7,,-0.451,0.297
119,House,21714,43,2,FL,200,,,"DUNN, Neal Patrick",D000628,1953.0,,0.509,0.332,-7.99132,0.966,231,7,,0.597,0.48
119,House,21735,43,21,FL,200,,,"MAST, Brian Jeffery",M001199,1980.0,,0.461,-0.34,-22.97861,0.91012,244,14,,0.519,-0.01
119,House,21744,43,5,FL,200,,,"RUTHERFORD, John Henry",R000609,1952.0,,0.433,0.065,-10.51379,0.95313,219,6,,0.55,0.223
119,House,21746,43,9,FL,100,,,"SOTO, Darren Michael",S001200,1978.0,,-0.348,0.198,-20.51997,0.9215,251,9,,-0.362,0.289
119,House,21971,43,17,FL,200,,,"STEUBE, William",S001214,1978.0,,0.692,-0.344,-24.59396,0.90486,246,10,,0.719,-0.496
119,House,21981,43,6,FL,200,,,"WALTZ, Michael",W000823,1974.0,,0.452,-0.113,-0.00399,0.99934,6,0,,0.682,0.732
119,House,22107,43,3,FL,200,,,"CAMMACK, Kat",C001039,1988.0,,0.592,-0.239,-19.05822,0.9266,250,5,,0.596,-0.323
119,House,22111,43,19,FL,200,,,"DONALDS, Byron",D000032,1978.0,,0.646,-0.273,-21.5086,0.91218,234,9,,0.569,-0.439
119,House,22116,43,18,FL,200,,,"FRANKLIN, C. Scott",F000472,1964.0,,0.624,0.192,-12.81507,0.94984,249,5,,0.705,0.448
119,House,22118,43,28,FL,200,,,"GIMENEZ, Carlos A.",G000593,1954.0,,0.332,0.143,-3.75569,0.98428,237,0,,0.381,0.696
119,House,22150,43,27,FL,200,,,"SALAZAR, Maria Elvira",S000168,1961.0,,0.276,0.153,-15.29719,0.93455,226,5,,0.493,0.264
119,House,22163,43,20,FL,100,,,"CHERFILUS-MCCORMICK, Sheila",C001127,1979.0,,-0.432,-0.026,-12.62519,0.94997,246,7,,-0.435,0.23
119,House,22302,43,4,FL,200,,,"BEAN, Aaron",B001314,1967.0,,0.681,-0.161,-17.18922,0.93381,251,7,,0.679,-0.3
119,House,22321,43,10,FL,100,,,"FROST, Maxwell",F000476,1997.0,,-0.445,-0.711,-4.5457,0.98191,249,2,,-0.529,-0.716
119,House,22341,43,15,FL,200,,,"LEE, Laurel",L000597,1974.0,,0.41,0.14,-18.00079,0.92278,224,9,,0.442,-0.024
119,House,22343,43,13,FL,200,,,"LUNA, Anna",L000596,1989.0,,0.569,-0.492,-33.60699,0.86675,235,13,,0.556,-0.426
119,House,22350,43,7,FL,200,,,"MILLS, Cory",M001216,1980.0,,0.601,-0.308,-21.95979,0.9146,246,9,,0.594,-0.323
119,House,22353,43,23,FL,100,,,"MOSKOWITZ, Jared",M001217,1980.0,,-0.234,0.332,-29.14157,0.88913,248,9,,-0.247,0.422
119,House,22523,43,8,FL,200,,,"HARIDOPOLOS, Mike",H001099,1970.0,,0.382,-0.042,-15.94026,0.93799,249,7,,0.382,-0.042
119,House,22562,43,6,FL,200,,,"FINE, Randy",F000484,1974.0,,0.84,0.309,-18.80635,0.90529,189,10,,0.84,0.309
119,House,22563,43,1,FL,200,,,"PATRONIS, Jimmy",P000622,1972.0,,0.821,0.571,-21.35072,0.89371,190,13,,0.821,0.571
119,House,20321,44,13,GA,100,,,"SCOTT, David",S001157,1945.0,,-0.305,0.167,-18.46768,0.92852,249,9,,-0.388,0.061
119,House,20712,44,4,GA,100,,,"JOHNSON, Hank",J000288,1954.0,,-0.477,-0.053,-11.06716,0.95566,244,3,,-0.586,0.148
119,House,21123,44,8,GA,200,,,"SCOTT, Austin",S001189,1969.0,,0.539,0.358,-21.99386,0.91546,249,9,,0.74,0.48
119,House,21513,44,1,GA,200,,,"CARTER, Buddy",C001103,1957.0,,0.558,0.344,-8.99911,0.96379,244,2,,0.677,0.599
119,House,21515,44,11,GA,200,,,"LOUDERMILK, Barry D.",L000583,1963.0,,0.679,0.032,-17.44344,0.9299,240,11,,0.635,0.221
119,House,21516,44,12,GA,200,,,"ALLEN, Rick W.",A000372,1951.0,,0.69,0.282,-9.98245,0.9607,249,2,,0.681,0.437
119,House,21944,44,6,GA,100,,,"McBATH, Lucy",M001208,1960.0,,-0.365,0.307,-16.64178,0.93459,246,8,,-0.46,0.58
119,House,22110,44,9,GA,200,,,"CLYDE, Andrew S.",C001116,1963.0,,0.823,-0.143,-24.35319,0.90683,249,11,,0.827,-0.29
119,House,22121,44,14,GA,200,,,"GREENE, Marjorie Taylor",G000596,1974.0,,0.8,-0.6,-35.1391,0.86433,241,17,,0.632,-0.631
119,House,22156,44,5,GA,100,,,"WILLIAMS, Nikema",W000788,1978.0,,-0.449,-0.396,-4.43176,0.98243,250,1,,-0.682,0.009
119,House,22310,44,10,GA,200,,,"COLLINS, Mike",C001129,1967.0,,0.675,-0.257,-19.69673,0.92335,247,7,,0.706,-0.241
119,House,22346,44,7,GA,200,,,"MCCORMICK, Rich",M001218,1968.0,,0.891,0.454,-23.75388,0.90936,250,9,,0.933,0.361
119,House,22527,44,3,GA,200,,,"JACK, Brian",J000311,1988.0,,0.534,-0.043,-16.3769,0.93684,251,8,,0.534,-0.043
119,House,29339,44,2,GA,100,,,"BISHOP, Sanford Dixon, Jr.",B000490,1947.0,,-0.288,0.447,-38.86841,0.85385,246,18,,-0.429,0.754
119,House,22373,94,0,GU,200,,,"MOYLAN, James",M001219,1962.0,,0.39,0.252,-16.75407,0.56117,29,5,,0.109,0.187
119,House,20322,82,1,HI,100,,,"CASE, Ed",C001055,1952.0,,-0.205,-0.087,-34.57199,0.87036,249,15,,-0.193,-0.412
119,House,22369,82,2,HI,100,,,"TOKUDA, Jill",T000487,1976.0,,-0.467,-0.368,-2.69894,0.98926,250,1,,-0.486,-0.312
119,House,21920,63,1,ID,200,,,"FULCHER, Russell",F000469,1962.0,,0.647,-0.095,-22.96265,0.91157,248,10,,0.761,-0.042
119,House,29910,63,2,ID,200,,,"SIMPSON, Michael K.",S001148,1950.0,,0.296,0.313,-3.63393,0.98522,244,1,,0.312,0.503
119,House,20749,21,11,IL,100,,,"FOSTER, Bill",F000454,1955.0,,-0.238,-0.226,-12.31586,0.95193,250,4,,-0.27,-0.458
119,House,20954,21,5,IL,100,,,"QUIGLEY, Mike",Q000023,1958.0,,-0.326,-0.231,-7.63042,0.96832,237,3,,-0.314,-0.355
119,House,21326,21,10,IL,100,,,"SCHNEIDER, Brad",S001190,1961.0,,-0.196,-0.122,-20.13586,0.92048,243,8,,-0.263,-0.062
119,House,21371,21,2,IL,100,,,"KELLY, Robin L.",K000385,1956.0,,-0.474,-0.02,-5.15411,0.97951,249,1,,-0.511,-0.148
119,House,21519,21,12,IL,200,,,"BOST, Mike",B001295,1960.0,,0.402,-0.046,-21.12372,0.91835,248,12,,0.549,-0.068
119,House,21562,21,16,IL,200,,,"LaHOOD, Darin",L000585,1968.0,,0.462,0.217,-14.92768,0.93553,224,8,,0.664,0.747
119,House,21730,21,8,IL,100,,,"KRISHNAMOORTHI, S. Raja",K000391,1973.0,,-0.347,-0.006,-12.60163,0.95026,247,7,,-0.489,0.178
119,House,21906,21,6,IL,100,,,"CASTEN, Sean",C001117,1971.0,,-0.627,0.397,-6.81941,0.97288,248,3,,-0.479,-0.068
119,House,21921,21,4,IL,100,,,"GARCÍA, Jesús",G000586,1956.0,,-0.436,-0.885,-12.26025,0.95119,245,4,,-0.414,-0.91
119,House,21979,21,14,IL,100,,,"UNDERWOOD, Lauren",U000040,1986.0,,-0.601,0.333,-4.26199,0.9831,250,1,,-0.56,0.013
119,House,22138,21,15,IL,200,,,"MILLER, Mary E.",M001211,1959.0,,0.786,-0.158,-15.14461,0.93958,243,6,,0.754,-0.224
119,House,22304,21,13,IL,100,,,"BUDZINSKI, Nikki",B001315,1977.0,,-0.33,0.482,-21.87183,0.91655,251,5,,-0.328,0.379
119,House,22330,21,1,IL,100,,,"JACKSON, Jonathan",J000309,1966.0,,-0.336,-0.456,-21.49317,0.91295,236,9,,-0.269,-0.292
119,House,22360,21,3,IL,100,,,"RAMIREZ, Delia",R000617,1983.0,,-0.496,-0.868,-6.07843,0.97499,240,3,,-0.585,-0.79
119,House,22365,21,17,IL,100,,,"SORENSEN, Eric",S001225,1976.0,,-0.238,0.243,-16.90845,0.93485,251,5,,-0.202,0.043
119,House,29717,21,7,IL,100,,,"DAVIS, Danny K.",D000096,1941.0,,-0.487,-0.266,-2.87104,0.98811,240,1,,-0.52,-0.265
119,House,29911,21,9,IL,100,,,"SCHAKOWSKY, Janice D.",S001145,1944.0,,-0.602,-0.29,-2.62668,0.98934,245,1,,-0.682,0.002
119,House,20757,22,7,IN,100,,,"CARSON, André",C001072,1974.0,,-0.437,0.031,-5.82041,0.97652,245,0,,-0.561,0.011
119,House,21100,22,3,IN,200,,,"STUTZMAN, Marlin",S001188,1976.0,,0.723,-0.105,-20.69995,0.91961,247,9,,0.615,-0.091
119,House,21903,22,4,IN,200,,,"BAIRD, James",B001307,1945.0,,0.445,0.418,-9.78817,0.9613,248,3,,0.562,0.827
119,House,22142,22,1,IN,100,,,"MRVAN, Frank J.",M001214,1969.0,,-0.313,0.372,-22.51193,0.91047,240,12,,-0.319,0.424
119,House,22151,22,5,IN,200,,,"SPARTZ, Victoria",S000929,1978.0,,0.486,-0.279,-41.31975,0.83491,229,14,,0.481,-0.509
119,House,22171,22,2,IN,200,,,"YAKYM, Rudy, III",Y000067,1984.0,,0.513,0.135,-11.08011,0.95682,251,4,,0.554,0.141
119,House,22326,22,9,IN,200,,,"HOUCHIN, Erin",H001093,1976.0,,0.636,0.222,-13.89122,0.9451,246,7,,0.688,0.305
119,House,22540,22,8,IN,200,,,"MESSMER, Mark B.",M001233,1962.0,,0.536,0.208,-10.5215,0.9578,244,5,,0.536,0.208
119,House,22552,22,6,IN,200,,,"SHREVE, Jefferson",S001229,1965.0,,0.454,-0.104,-12.75399,0.94967,247,3,,0.454,-0.104
119,House,22113,31,4,IA,200,,,"FEENSTRA, Randy",F000446,1969.0,,0.467,0.175,-11.81788,0.95346,248,4,,0.391,0.082
119,House,22124,31,2,IA,200,,,"HINSON, Ashley",H001091,1983.0,,0.352,0.348,-12.90466,0.94949,249,5,,0.564,0.61
119,House,22139,31,1,IA,200,,,"MILLER-MEEKS, Mariannette",M001215,1955.0,,0.336,0.199,-4.10672,0.98275,236,1,,0.308,0.493
119,House,22356,31,3,IA,200,,,"NUNN, Zach",N000193,1979.0,,0.293,0.201,-11.0101,0.95442,236,2,,0.317,0.249
119,House,21750,32,4,KS,200,,,"ESTES, Ron",E000298,1956.0,,0.648,0.119,-24.7299,0.90582,250,10,,0.822,0.569
119,House,21914,32,3,KS,100,,,"DAVIDS, Sharice",D000629,1980.0,,-0.264,0.227,-23.13558,0.91161,250,11,,-0.195,-0.093
119,House,22134,32,1,KS,200,,,"MANN, Tracey",M000871,1976.0,,0.606,0.056,-13.58746,0.94731,251,6,,0.618,-0.026
119,House,22551,32,2,KS,200,,,"SCHMIDT, Derek",S001228,1968.0,,0.815,0.248,-23.48648,0.90929,247,12,,0.815,0.248
119,House,14854,51,5,KY,200,,,"ROGERS, Harold Dallas (Hal)",R000395,1937.0,,0.333,0.153,-3.8592,0.98456,248,0,,0.377,0.697
119,House,20916,51,2,KY,200,,,"GUTHRIE, Brett",G000558,1964.0,,0.427,0.273,-4.12142,0.98352,248,0,,0.377,0.697
119,House,21333,51,6,KY,200,,,"BARR, Garland H. (Andy) IV",B001282,1973.0,,0.488,0.291,-12.63569,0.94829,238,10,,0.602,0.203
119,House,21565,51,1,KY,200,,,"COMER, James",C001108,1972.0,,0.592,-0.072,-16.54223,0.93393,242,7,,0.519,-0.286
119,House,22347,51,3,KY,100,,,"MCGARVEY, Morgan",M001220,1979.0,,-0.495,-0.019,-7.95411,0.96881,251,5,,-0.402,-0.166
119,House,31102,51,4,KY,200,,,"MASSIE, Thomas",M001184,1971.0,,0.665,-0.747,-79.32146,0.71146,233,27,,0.521,-0.854
119,House,20759,45,1,LA,200,,,"SCALISE, Steve",S001176,1965.0,,0.559,0.162,-14.31865,0.94346,246,5,,0.534,-0.067
119,House,21724,45,3,LA,200,,,"HIGGINS, Clay",H001077,1961.0,,0.625,-0.316,-17.52619,0.93123,246,8,,0.765,-0.2
119,House,21727,45,4,LA,200,,,"JOHNSON, Mike",J000299,1972.0,,0.565,0.022,-1.47781,0.99196,183,0,,0.465,0.554
119,House,22157,45,5,LA,200,,,"LETLOW, Julia",L000595,1981.0,,0.428,0.335,-16.30202,0.93613,247,8,,0.507,0.094
119,House,22158,45,2,LA,100,,,"CARTER, Troy",C001125,1963.0,,-0.516,0.259,-14.95616,0.94101,246,6,,-0.517,0.469
119,House,29354,45,6,LA,100,,,"FIELDS, Cleo",F000110,1962.0,,-0.456,0.107,-17.84463,0.93057,248,9,,-0.458,0.414
