accuracy,auc,loss,mse,val_accuracy,val_auc,val_loss,val_mse
0.9329358339309692,0.9758522510528564,0.16533204913139343,0.04884219542145729,0.9291515946388245,0.9705252647399902,0.18059532344341278,0.052224937826395035
0.9333642721176147,0.9756625294685364,0.16599786281585693,0.04895827919244766,0.9280717372894287,0.9701167941093445,0.18174158036708832,0.05245024710893631
0.9333701133728027,0.9757804274559021,0.16555435955524445,0.04876675456762314,0.931921660900116,0.9714407324790955,0.17714080214500427,0.05095508694648743
0.9332996606826782,0.9758478403091431,0.16545604169368744,0.048844821751117706,0.9293394088745117,0.9711009860038757,0.1794753223657608,0.05218084156513214
0.9336752891540527,0.9759355187416077,0.1650509238243103,0.04869374260306358,0.928212583065033,0.9707268476486206,0.1820465624332428,0.053212035447359085
0.9335696697235107,0.9760705828666687,0.1647832691669464,0.04861494153738022,0.9302314519882202,0.970899224281311,0.18086205422878265,0.05185746029019356
0.9339218139648438,0.9761329889297485,0.164617657661438,0.04859687015414238,0.9327198266983032,0.9712966680526733,0.1782483607530594,0.05091886222362518
0.9341447949409485,0.9761040210723877,0.16440419852733612,0.04838838055729866,0.9297150373458862,0.9710636734962463,0.18082913756370544,0.0523158423602581
0.9338220357894897,0.9762016534805298,0.16412799060344696,0.048398129642009735,0.9305131435394287,0.9705495834350586,0.18276846408843994,0.05213131755590439
0.9331881999969482,0.9760010838508606,0.16487936675548553,0.048697296530008316,0.9324381351470947,0.9724217653274536,0.1745998114347458,0.05045747384428978
0.934062659740448,0.9762946367263794,0.16386981308460236,0.04834553226828575,0.930090606212616,0.9702296853065491,0.1819302886724472,0.052401673048734665
0.933610737323761,0.9761636257171631,0.1642957180738449,0.04847974330186844,0.9310765862464905,0.9711188673973083,0.1800290197134018,0.051870208233594894
0.933910071849823,0.9762045741081238,0.1638282984495163,0.04830208420753479,0.930137574672699,0.970681369304657,0.18051046133041382,0.05235559120774269
0.934068500995636,0.9762663841247559,0.16395041346549988,0.048390988260507584,0.9278839230537415,0.9701345562934875,0.18376637995243073,0.05337907373905182
0.9337809085845947,0.976128876209259,0.1644648164510727,0.04855761677026749,0.9315930604934692,0.9708722233772278,0.17959582805633545,0.05175652354955673
0.9337222576141357,0.9763884544372559,0.16378189623355865,0.0483650341629982,0.9280717372894287,0.9711723327636719,0.1807597130537033,0.05267936736345291
0.9340039491653442,0.9762558341026306,0.16394485533237457,0.048415787518024445,0.930794894695282,0.971936047077179,0.17727242410182953,0.051182523369789124
0.934015691280365,0.9763382077217102,0.16373327374458313,0.04835282638669014,0.9306540489196777,0.9714906215667725,0.17919817566871643,0.05165056139230728
0.9347140789031982,0.9763141870498657,0.16351500153541565,0.04819721728563309,0.9312644004821777,0.9707993268966675,0.18109843134880066,0.051616180688142776
0.9342973828315735,0.9763066172599792,0.16379711031913757,0.04834187403321266,0.9295741319656372,0.970675528049469,0.18228182196617126,0.05217323824763298
0.9339804649353027,0.9763389229774475,0.16377471387386322,0.04832246154546738,0.930700957775116,0.9700798988342285,0.18044602870941162,0.051580026745796204
0.9345145225524902,0.9765551686286926,0.16303090751171112,0.04809463024139404,0.9293394088745117,0.9709672331809998,0.18007083237171173,0.05206795409321785
0.9348021149635315,0.976556122303009,0.16296260058879852,0.048075489699840546,0.9302314519882202,0.9712710380554199,0.1804766207933426,0.051707010716199875
0.9346319437026978,0.976520299911499,0.1629353165626526,0.04806363210082054,0.9302784204483032,0.9700462222099304,0.1842208057641983,0.052662044763565063
0.9348490834236145,0.9765444397926331,0.1630105972290039,0.04801814630627632,0.9312644004821777,0.9720322489738464,0.1758737564086914,0.05059121921658516
0.9348608255386353,0.9765573740005493,0.16247950494289398,0.04787059128284454,0.9298089146614075,0.9702996611595154,0.18303009867668152,0.05248977616429329
0.934819757938385,0.9765692949295044,0.16271838545799255,0.047979846596717834,0.930137574672699,0.9716614484786987,0.1786728948354721,0.05145217478275299
0.9342915415763855,0.9765747785568237,0.16286443173885345,0.04802228510379791,0.9297150373458862,0.9715045690536499,0.17784641683101654,0.05112997442483902
0.9344617128372192,0.9766044020652771,0.16272523999214172,0.048006460070610046,0.9287760257720947,0.9705348610877991,0.18141673505306244,0.052480876445770264
0.93447345495224,0.9767903685569763,0.16243579983711243,0.0480123795568943,0.9270857572555542,0.9700052738189697,0.18504416942596436,0.053889527916908264
0.934567391872406,0.9768146276473999,0.16203254461288452,0.04781964048743248,0.9293863773345947,0.9698992371559143,0.18476758897304535,0.052854571491479874
0.9345321655273438,0.9767192602157593,0.1623018980026245,0.04791780933737755,0.9306070804595947,0.9715074300765991,0.17965734004974365,0.051348257809877396
0.9346084594726562,0.976629376411438,0.1624748855829239,0.0478905513882637,0.9306540489196777,0.9709072113037109,0.18019938468933105,0.05177642032504082
0.934772789478302,0.9768003821372986,0.16216492652893066,0.0478559210896492,0.9291046261787415,0.970834493637085,0.18136654794216156,0.052328549325466156
0.9347375631332397,0.9769037365913391,0.1614115685224533,0.047621503472328186,0.9285412430763245,0.9708510637283325,0.18185582756996155,0.05276361107826233
0.9350603818893433,0.9769083261489868,0.16189783811569214,0.047739606350660324,0.9280247688293457,0.9704888463020325,0.18799132108688354,0.05350956320762634
0.9347434639930725,0.9767794609069824,0.1618051528930664,0.047812364995479584,0.9324851036071777,0.9722079038619995,0.17659106850624084,0.05087892338633537
0.934772789478302,0.9769845008850098,0.16123275458812714,0.047619324177503586,0.9308418035507202,0.9710494875907898,0.180435910820961,0.05177028477191925
0.9348021149635315,0.9768272638320923,0.16200357675552368,0.04779116064310074,0.9305131435394287,0.9705874919891357,0.1814711093902588,0.05194144323468208
0.9353713989257812,0.9768738746643066,0.16165956854820251,0.04768269136548042,0.9296680688858032,0.9718965291976929,0.17998069524765015,0.05183950439095497
0.9348666667938232,0.9768463969230652,0.16171492636203766,0.047707993537187576,0.9286820888519287,0.9704293012619019,0.17998994886875153,0.05156734958291054
0.9354125261306763,0.9769527912139893,0.161561980843544,0.047631725668907166,0.9290577173233032,0.9706643223762512,0.18206435441970825,0.052753351628780365
0.9354594349861145,0.9770638346672058,0.16126315295696259,0.04756470397114754,0.9298089146614075,0.9707804322242737,0.18058453500270844,0.05168306082487106
0.9350838661193848,0.9770745038986206,0.16125398874282837,0.0475517176091671,0.9335179924964905,0.9723072052001953,0.17642810940742493,0.050762612372636795
0.9350544810295105,0.9771084785461426,0.1613921970129013,0.047629378736019135,0.9290107488632202,0.9711681604385376,0.17984610795974731,0.05170474573969841
0.9351718425750732,0.9769894480705261,0.16117897629737854,0.04751451313495636,0.932062566280365,0.9713913202285767,0.17822997272014618,0.051403820514678955
0.9352070689201355,0.9769338965415955,0.16140241920948029,0.04760989919304848,0.9302784204483032,0.9692118763923645,0.18661826848983765,0.052404191344976425
0.9352481961250305,0.9771263599395752,0.1605519950389862,0.04737333208322525,0.9267570972442627,0.9700281620025635,0.18549850583076477,0.05355137959122658
0.9354066252708435,0.9772049188613892,0.16057994961738586,0.04739031940698624,0.9314521551132202,0.9719454646110535,0.17878855764865875,0.05121592804789543
0.9351660013198853,0.9769300818443298,0.16160060465335846,0.047631923109292984,0.9315930604934692,0.9706164598464966,0.1814238280057907,0.051677923649549484
0.935072124004364,0.9770804643630981,0.1608412116765976,0.047461532056331635,0.9291046261787415,0.9712435603141785,0.18078285455703735,0.052000708878040314
0.9353010058403015,0.9771182537078857,0.16100181639194489,0.047485318034887314,0.930747926235199,0.9706606864929199,0.18208755552768707,0.05203115940093994
0.935283362865448,0.9772353172302246,0.1607530117034912,0.04748277738690376,0.9275083541870117,0.9697341918945312,0.18521860241889954,0.05410328134894371
0.9352012276649475,0.9772723913192749,0.1604648232460022,0.04737672954797745,0.9290577173233032,0.9707121849060059,0.18266183137893677,0.05272633582353592
0.9355239868164062,0.9772116541862488,0.1607774794101715,0.04736567288637161,0.9289637804031372,0.9701576828956604,0.1832304745912552,0.05312766507267952
0.93558269739151,0.9773456454277039,0.1601184755563736,0.04724322631955147,0.9302314519882202,0.9711883664131165,0.1794801503419876,0.051619842648506165
0.9360052347183228,0.9773880839347839,0.16025520861148834,0.04730634018778801,0.930090606212616,0.9707279205322266,0.18089711666107178,0.051542069762945175
0.935934841632843,0.9773844480514526,0.16015493869781494,0.04728049039840698,0.9292924404144287,0.970311164855957,0.18274272978305817,0.052414800971746445
0.9359230995178223,0.9772633910179138,0.16008666157722473,0.04713420197367668,0.929480254650116,0.9717369675636292,0.17949073016643524,0.05168788507580757
0.9351601600646973,0.9773412346839905,0.1603432148694992,0.0473211407661438,0.930043637752533,0.9717434644699097,0.17994260787963867,0.05200781673192978
0.9355181455612183,0.9773932099342346,0.16006667912006378,0.04724537581205368,0.9308418035507202,0.9718851447105408,0.17754487693309784,0.0512864850461483
0.9360522031784058,0.9774221181869507,0.15989594161510468,0.047115836292505264,0.9305131435394287,0.9711647629737854,0.1801775097846985,0.05153961107134819
0.9350955486297607,0.9773293733596802,0.16021744906902313,0.04740254953503609,0.9331424236297607,0.9701566100120544,0.1814984530210495,0.05144103989005089
0.9357528686523438,0.9774524569511414,0.15949106216430664,0.04708317294716835,0.930794894695282,0.9717462062835693,0.17858842015266418,0.05155925825238228
0.935688316822052,0.9773054122924805,0.16016682982444763,0.047270964831113815,0.9291046261787415,0.9718549251556396,0.1789274960756302,0.051932353526353836
0.9355122447013855,0.9772630333900452,0.1603449136018753,0.04729626700282097,0.9296680688858032,0.9711662530899048,0.1796369105577469,0.05213305726647377
0.9364806413650513,0.9774761199951172,0.15959568321704865,0.046965982764959335,0.9253016710281372,0.9694579839706421,0.1886945366859436,0.054787877947092056
0.9355944395065308,0.9773690700531006,0.1600341647863388,0.04722382873296738,0.9298558831214905,0.9709978103637695,0.17948351800441742,0.05218024179339409
0.9361167550086975,0.977449357509613,0.15965458750724792,0.0471280962228775,0.9291046261787415,0.9714360237121582,0.18151910603046417,0.052853070199489594
0.9361754655838013,0.9776962399482727,0.15935775637626648,0.0470142625272274,0.9296211004257202,0.9718422293663025,0.17874747514724731,0.051912449300289154
0.9363163113594055,0.9775891304016113,0.1591842621564865,0.04700106009840965,0.9297619462013245,0.9712821841239929,0.18177039921283722,0.05208602547645569
0.9357059597969055,0.9776179194450378,0.15928861498832703,0.04702557995915413,0.9309826493263245,0.9705424904823303,0.18152016401290894,0.05213409289717674
0.9360169768333435,0.9776349663734436,0.1589137464761734,0.04687352478504181,0.9279778599739075,0.9712486267089844,0.18236000835895538,0.05276059731841087
0.9360522031784058,0.9776220917701721,0.1592535674571991,0.047019366174936295,0.930043637752533,0.9710981249809265,0.1802530437707901,0.05214310437440872
0.9363632798194885,0.9776312112808228,0.1592138409614563,0.046847082674503326,0.930747926235199,0.971312940120697,0.17959608137607574,0.05146045610308647
0.9360991716384888,0.9776933789253235,0.15887926518917084,0.046938419342041016,0.9315460920333862,0.9707528948783875,0.18069548904895782,0.0515315867960453
0.935981810092926,0.9777904748916626,0.1588536649942398,0.04686737433075905,0.9290577173233032,0.9705128073692322,0.18494252860546112,0.05224030464887619
0.9357705116271973,0.9776108264923096,0.15925659239292145,0.04700767993927002,0.9304662346839905,0.9708176255226135,0.18165357410907745,0.05191421136260033
0.9363515377044678,0.9776666760444641,0.1590314507484436,0.04686816409230232,0.9309357404708862,0.9709717035293579,0.18436315655708313,0.05203402042388916
0.93619304895401,0.9778020977973938,0.158600315451622,0.04683984816074371,0.9305131435394287,0.9713611602783203,0.1803041696548462,0.05182808265089989
0.9363045692443848,0.977791965007782,0.15863588452339172,0.0468447208404541,0.9284003973007202,0.9696099758148193,0.18641671538352966,0.0532347597181797
0.9365627765655518,0.9777540564537048,0.15880011022090912,0.0467643104493618,0.9298089146614075,0.9716504812240601,0.17975208163261414,0.05214100703597069
0.9362635016441345,0.9777828454971313,0.15888811647891998,0.046886418014764786,0.932625949382782,0.9717637300491333,0.17845389246940613,0.05091819912195206
0.9364219307899475,0.9778306484222412,0.15838758647441864,0.04674389585852623,0.928869903087616,0.9709643721580505,0.18342559039592743,0.05285714566707611
0.936140239238739,0.9778745174407959,0.15818680822849274,0.046709056943655014,0.9312644004821777,0.9715648293495178,0.1784602850675583,0.05133840814232826
0.9362987279891968,0.9778460264205933,0.15831787884235382,0.04676593095064163,0.9303253889083862,0.9713463187217712,0.17904549837112427,0.051544420421123505
0.9361226558685303,0.9779831767082214,0.15805985033512115,0.04671790450811386,0.9314521551132202,0.9716314077377319,0.1785028725862503,0.05115491896867752
0.936034619808197,0.9779017567634583,0.15814317762851715,0.046612851321697235,0.9315460920333862,0.9715105295181274,0.17981061339378357,0.05150090903043747
0.9364160895347595,0.9779449701309204,0.15833266079425812,0.04679089039564133,0.9302784204483032,0.9704762697219849,0.18334323167800903,0.052109114825725555
0.9363632798194885,0.977912962436676,0.15833577513694763,0.04674655571579933,0.9327198266983032,0.9714794754981995,0.18024523556232452,0.050826333463191986
0.9366860389709473,0.9777588248252869,0.1585560142993927,0.04677371680736542,0.9299027919769287,0.9704177379608154,0.1840863674879074,0.05248377099633217
0.93669193983078,0.9780285954475403,0.1580800712108612,0.04660867527127266,0.9315930604934692,0.9711080193519592,0.18357554078102112,0.05138295888900757
0.9364688992500305,0.9778949022293091,0.15838918089866638,0.04678451642394066,0.932015597820282,0.97117018699646,0.18069583177566528,0.051270343363285065
0.9366097450256348,0.9779186248779297,0.15839923918247223,0.04673364385962486,0.932672917842865,0.9715771079063416,0.17888951301574707,0.05061450973153114
0.9370205998420715,0.9778595566749573,0.1582116335630417,0.046557020395994186,0.9308887720108032,0.9713118672370911,0.179059237241745,0.05109236016869545
0.936850368976593,0.9779787659645081,0.15785324573516846,0.04655151814222336,0.9314991235733032,0.9715995788574219,0.17866626381874084,0.05146024376153946
0.936339795589447,0.9778441786766052,0.1582515984773636,0.04674195870757103,0.9312644004821777,0.9718209505081177,0.181844100356102,0.05163182318210602
0.9365627765655518,0.977940559387207,0.15813007950782776,0.04662733152508736,0.9321094751358032,0.9713423252105713,0.18007031083106995,0.05137385055422783
0.9361226558685303,0.9779045581817627,0.158165842294693,0.04670330882072449,0.9308887720108032,0.9712905883789062,0.17981795966625214,0.05163068324327469
0.936539351940155,0.977942705154419,0.15805603563785553,0.04659724235534668,0.9292455315589905,0.9711208343505859,0.1815439909696579,0.05190401151776314
0.9363045692443848,0.9781917333602905,0.1577071249485016,0.04656928405165672,0.9322034120559692,0.9710029363632202,0.18187037110328674,0.05110819637775421
0.936897337436676,0.9779561161994934,0.15799258649349213,0.04656507074832916,0.9275083541870117,0.97065669298172,0.18412303924560547,0.05356792360544205
0.9369090795516968,0.9780507683753967,0.1574629694223404,0.046454254537820816,0.9309826493263245,0.9711624383926392,0.18023128807544708,0.0512884259223938
0.9367564916610718,0.9780218005180359,0.15758302807807922,0.04654894396662712,0.930747926235199,0.969141960144043,0.18787632882595062,0.05258377268910408
0.9366625547409058,0.9780920147895813,0.15761080384254456,0.04647720977663994,0.9330015778541565,0.9718624353408813,0.1769103854894638,0.05026044324040413
0.93699711561203,0.9782159924507141,0.15697376430034637,0.046367958188056946,0.9309357404708862,0.970850944519043,0.17977401614189148,0.05177563056349754
0.9366801977157593,0.978074848651886,0.15750639140605927,0.04648134484887123,0.9309357404708862,0.9697197675704956,0.1860022246837616,0.051828112453222275
0.9368855953216553,0.9779012203216553,0.15779390931129456,0.04650834575295448,0.933189332485199,0.9711897969245911,0.17934364080429077,0.05057225376367569
0.9365686774253845,0.9781146049499512,0.1573587954044342,0.04636381193995476,0.9315460920333862,0.9719247817993164,0.17737384140491486,0.05123109742999077
0.9369618892669678,0.9780571460723877,0.15779629349708557,0.04662187024950981,0.930184543132782,0.9714465141296387,0.1791776567697525,0.05173509940505028
0.9366860389709473,0.9780725240707397,0.1578775942325592,0.04657558351755142,0.9311704635620117,0.9726788401603699,0.17786523699760437,0.051735907793045044
0.937296450138092,0.9782741665840149,0.15690241754055023,0.04635130614042282,0.928259551525116,0.9704514741897583,0.18484190106391907,0.0532989576458931
0.937049925327301,0.9781468510627747,0.1572825163602829,0.046443741768598557,0.9306540489196777,0.9712238907814026,0.18057821691036224,0.05120465159416199
0.93699711561203,0.978181779384613,0.15759827196598053,0.04644742235541344,0.9315930604934692,0.9718676805496216,0.17887341976165771,0.05085258185863495
0.9368797540664673,0.978245198726654,0.15724636614322662,0.04635052755475044,0.9317808151245117,0.9708735346794128,0.18137086927890778,0.05165871977806091
0.9373140335083008,0.9782269597053528,0.15687760710716248,0.0462094210088253,0.9292455315589905,0.970432460308075,0.18612076342105865,0.05322149395942688
0.9368034601211548,0.9780807495117188,0.1576782763004303,0.04645946994423866,0.931311309337616,0.9712004661560059,0.18029126524925232,0.05125347897410393
0.9368151426315308,0.9781776666641235,0.1570209264755249,0.04639171063899994,0.930794894695282,0.9715642929077148,0.17994382977485657,0.05134328827261925
