congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,pieces_cosponsored,num_congresses
119,House,21728,71,17,CA,100,,,"KHANNA, Rohit",K000389,1976.0,,-0.457,-0.291,-15.99669,0.93729,247,6,,-0.448,0.207,3536,4
119,House,21740,71,19,CA,100,,,"PANETTA, James Varni",P000613,1969.0,,-0.285,0.184,-24.71382,0.90587,250,11,,-0.287,0.335,2894,4
119,House,21754,71,34,CA,100,,,"GOMEZ, Jimmy",G000585,1974.0,,-0.529,-0.254,-12.87839,0.94577,231,4,,-0.561,0.373,1615,4
119,House,21907,71,31,CA,100,,,"CISNEROS, Gil",C001123,1971.0,,-0.469,0.665,-18.77881,0.92736,249,10,,-0.519,0.557,1034,1
119,House,21930,71,9,CA,100,,,"HARDER, Josh",H001090,1986.0,,-0.294,0.449,-25.06666,0.90423,249,11,,-0.202,0.151,1832,3
119,House,21939,71,49,CA,100,,,"LEVIN, Mike",L000593,1978.0,,-0.318,0.159,-15.18595,0.94106,250,9,,-0.287,0.143,1717,3
119,House,22126,71,51,CA,100,,,"JACOBS, Sara",J000305,1989.0,,-0.408,-0.421,-5.38373,0.97861,249,2,,-0.597,0.043,1261,2
119,House,22129,71,40,CA,200,,,"KIM, Young",K000397,1962.0,,0.256,0.375,-3.83435,0.98466,248,1,,0.306,0.475,949,2
119,House,22145,71,23,CA,200,,,"OBERNOLTE, Jay",O000019,1970.0,,0.313,0.287,-14.3682,0.94327,246,5,,0.244,0.391,668,2
119,House,22323,71,42,CA,100,,,"GARCIA, Robert",G000598,1977.0,,-0.374,-0.599,-7.29536,0.97006,240,2,,-0.431,-0.175,680,1
119,House,22333,71,37,CA,100,,,"KAMLAGER-DOVE, Sydney",K000400,1972.0,,-0.532,-0.453,-9.37877,0.96136,238,4,,-0.618,0.259,703,1
119,House,22336,71,3,CA,200,,,"KILEY, Kevin",K000401,1985.0,,0.252,0.413,-13.26051,0.94793,248,4,,0.254,0.231,248,1
119,House,22354,71,15,CA,100,,,"MULLIN, Kevin",M001225,1970.0,,-0.505,0.02,-8.73822,0.96191,225,4,,-0.755,0.526,946,1
119,House,22378,71,20,CA,200,,,"FONG, Vince",F000480,1979.0,,0.451,0.871,-5.8506,0.97582,239,1,,0.364,0.882,123,1
119,House,22516,71,30,CA,100,,,"FRIEDMAN, Laura",F000483,1966.0,,-0.414,-0.028,-8.42218,0.96634,246,5,,-0.416,-0.02,201,0
119,House,22521,71,13,CA,100,,,"GRAY, Adam",G000605,1977.0,,-0.244,0.854,-29.26079,0.88198,233,10,,-0.243,0.844,104,0
119,House,22532,71,16,CA,100,,,"LICCARDO, Sam T.",L000607,1970.0,,-0.349,-0.197,-9.26078,0.96363,250,5,,-0.349,-0.195,92,0
119,House,22541,71,47,CA,100,,,"MIN, Dave",M001241,1976.0,,-0.213,0.069,-29.5127,0.88823,249,15,,-0.217,0.095,218,0
119,House,22550,71,29,CA,100,,,"RIVAS, Luz M.",R000620,1974.0,,-0.51,-0.28,-4.5971,0.98156,247,2,,-0.51,-0.28,109,0
119,House,22553,71,12,CA,100,,,"SIMON, Lateefah",S001231,1977.0,,-0.872,0.033,-10.52681,0.9576,243,4,,-0.874,0.037,307,0
119,House,22556,71,45,CA,100,,,"TRAN, Derek",T000491,1980.0,,-0.237,0.141,-17.56842,0.93214,250,9,,-0.242,0.172,162,0
119,House,22559,71,27,CA,100,,,"WHITESIDES, George",W000830,1974.0,,-0.195,0.209,-18.06892,0.92777,241,5,,-0.2,0.248,144,0
119,House,29106,71,43,CA,100,,,"WATERS, Maxine",W000187,1938.0,,-0.656,-0.094,-7.67455,0.96891,243,2,,-0.785,0.317,4718,17
119,House,29323,71,41,CA,200,,,"CALVERT, Ken",C000059,1953.0,,0.339,0.277,-3.93818,0.98431,249,1,,0.311,0.499,5155,16
119,House,29504,71,18,CA,100,,,"LOFGREN, Zoe",L000397,1947.0,,-0.397,-0.402,-12.24885,0.95064,242,5,,-0.378,-0.026,8236,15
119,House,29707,71,32,CA,100,,,"SHERMAN, Brad",S000344,1954.0,,-0.344,-0.137,-17.68927,0.92979,243,9,,-0.576,0.439,5261,14
119,House,29901,71,4,CA,100,,,"THOMPSON, Michael",T000460,1951.0,,-0.392,0.072,-21.55995,0.91641,247,8,,-0.365,0.17,4277,13
119,House,21912,62,6,CO,100,,,"CROW, Jason",C001121,1979.0,,-0.359,0.201,-13.81127,0.94604,249,7,,-0.401,-0.171,1539,3
119,House,21948,62,2,CO,100,,,"NEGUSE, Joseph",N000191,1984.0,,-0.429,-0.097,-6.91647,0.97261,249,2,,-0.546,0.252,2504,3
119,House,22103,62,4,CO,200,,,"BOEBERT, Lauren",B000825,1986.0,,0.737,-0.492,-19.50506,0.92163,239,8,,0.751,-0.398,843,2
119,House,22359,62,7,CO,100,,,"PETTERSEN, Brittany",P000620,1981.0,,-0.372,0.349,-12.09486,0.93926,193,6,,-0.48,0.564,770,1
119,House,22509,62,5,CO,200,,,"CRANK, Jeff",C001137,1967.0,,0.625,-0.316,-24.48686,0.9067,250,10,,0.625,-0.317,79,0
119,House,22513,62,8,CO,200,,,"EVANS, Gabe",E000300,1986.0,,0.396,0.118,-12.53995,0.95108,250,6,,0.396,0.118,151,0
119,House,22526,62,3,CO,200,,,"HURD, Jeff",H001100,1979.0,,0.334,0.149,-11.42076,0.95481,247,4,,0.334,0.149,119,0
119,House,29710,62,1,CO,100,,,"DeGETTE, Diana",D000197,1957.0,,-0.431,-0.307,-6.35025,0.97462,247,3,,-0.607,-0.033,4381,14
119,House,20706,1,2,CT,100,,,"COURTNEY, Joe",C001069,1953.0,,-0.337,0.041,-15.71784,0.93883,249,7,,-0.275,-0.027,3614,9
119,House,20907,1,4,CT,100,,,"HIMES, James A.",H001047,1966.0,,-0.241,-0.21,-15.09393,0.94118,249,6,,-0.212,-0.381,2491,8
119,House,21931,1,5,CT,100,,,"HAYES, Jahana",H001081,1973.0,,-0.333,-0.041,-16.90748,0.93384,247,10,,-0.416,0.166,2673,3
119,House,29109,1,3,CT,100,,,"DeLAURO, Rosa L.",D000216,1943.0,,-0.414,-0.108,-15.41598,0.93973,248,4,,-0.278,-0.44,6435,17
119,House,29908,1,1,CT,100,,,"LARSON, John B.",L000557,1948.0,,-0.396,-0.039,-8.02089,0.967,239,3,,-0.335,-0.284,4202,13
119,House,22535,11,1,DE,100,,,"MCBRIDE, Sarah",M001238,1990.0,,-0.27,-0.24,-12.35795,0.95139,248,6,,-0.271,-0.237,390,0
119,House,21993,55,0,DC,100,,,"NORTON, Eleanor Holmes",N000147,1937.0,,-0.491,-0.114,-0.023,0.99923,30,0,,-0.506,-0.191,16724,17
119,House,20316,43,26,FL,200,,,"DIAZ-BALART, Mario",D000600,1961.0,,0.281,0.16,-4.65752,0.98046,236,0,,0.377,0.697,2161,11
119,House,20504,43,25,FL,100,,,"WASSERMAN SCHULTZ, Debbie",W000797,1966.0,,-0.415,0.102,-12.26524,0.95098,244,6,,-0.403,0.204,4312,10
119,House,20708,43,14,FL,100,,,"CASTOR, Kathy",C001066,1966.0,,-0.437,0.071,-14.3866,0.94364,248,3,,-0.432,0.021,3571,9
119,House,20709,43,16,FL,200,,,"BUCHANAN, Vernon G.",B001260,1951.0,,0.361,-0.081,-8.49029,0.96391,231,2,,0.442,0.501,1856,9
119,House,20758,43,12,FL,200,,,"BILIRAKIS, Gus",B001257,1963.0,,0.423,-0.032,-13.86969,0.9443,242,8,,0.519,0.222,2955,9
119,House,21116,43,11,FL,200,,,"WEBSTER, Daniel A.",W000806,1949.0,,0.524,-0.078,-14.4529,0.94294,246,5,,0.679,0.238,1295,7
119,House,21118,43,24,FL,100,,,"WILSON, Frederica",W000808,1942.0,,-0.477,-0.006,-7.97605,0.96325,213,4,,-0.437,-0.084,3702,7
119,House,21321,43,22,FL,100,,,"FRANKEL, Lois",F000462,1948.0,,-0.396,-0.024,-10.21545,0.95816,239,6,,-0.458,0.33,2173,6
119,House,21714,43,2,FL,200,,,"DUNN, Neal Patrick",D000628,1953.0,,0.509,0.332,-7.99132,0.96585,230,7,,0.597,0.48,1102,4
119,House,21735,43,21,FL,200,,,"MAST, Brian Jeffery",M001199,1980.0,,0.461,-0.34,-22.97847,0.90977,243,14,,0.519,-0.01,1178,4
119,House,21744,43,5,FL,200,,,"RUTHERFORD, John Henry",R000609,1952.0,,0.433,0.065,-10.51379,0.95313,219,6,,0.55,0.223,1641,4
119,House,21746,43,9,FL,100,,,"SOTO, Darren Michael",S001200,1978.0,,-0.349,0.198,-20.25436,0.92218,250,9,,-0.37,0.326,3432,4
119,House,21971,43,17,FL,200,,,"STEUBE, William",S001214,1978.0,,0.692,-0.344,-24.59384,0.90449,245,10,,0.718,-0.496,1563,3
119,House,21981,43,6,FL,200,,,"WALTZ, Michael",W000823,1974.0,,0.452,-0.113,-0.00399,0.99934,6,0,,0.682,0.732,871,3
119,House,22107,43,3,FL,200,,,"CAMMACK, Kat",C001039,1988.0,,0.592,-0.239,-19.05821,0.92632,249,5,,0.596,-0.324,652,2
119,House,22111,43,19,FL,200,,,"DONALDS, Byron",D000032,1978.0,,0.646,-0.273,-21.50859,0.91182,233,9,,0.569,-0.439,1236,2
119,House,22116,43,18,FL,200,,,"FRANKLIN, C. Scott",F000472,1964.0,,0.624,0.192,-12.81513,0.94964,248,5,,0.705,0.448,763,2
119,House,22118,43,28,FL,200,,,"GIMENEZ, Carlos A.",G000593,1954.0,,0.332,0.143,-3.75569,0.98428,237,0,,0.381,0.696,723,2
119,House,22150,43,27,FL,200,,,"SALAZAR, Maria Elvira",S000168,1961.0,,0.277,0.153,-15.29563,0.93428,225,5,,0.493,0.264,1201,2
119,House,22163,43,20,FL,100,,,"CHERFILUS-MCCORMICK, Sheila",C001127,1979.0,,-0.439,-0.022,-11.46091,0.9543,245,6,,-0.439,0.254,1227,2
119,House,22302,43,4,FL,200,,,"BEAN, Aaron",B001314,1967.0,,0.681,-0.161,-17.18845,0.93356,250,7,,0.679,-0.3,339,1
119,House,22321,43,10,FL,100,,,"FROST, Maxwell",F000476,1997.0,,-0.445,-0.711,-4.54337,0.98185,248,2,,-0.529,-0.716,796,1
119,House,22341,43,15,FL,200,,,"LEE, Laurel",L000597,1974.0,,0.41,0.14,-18.00078,0.92245,223,9,,0.442,-0.024,306,1
119,House,22343,43,13,FL,200,,,"LUNA, Anna",L000596,1989.0,,0.569,-0.492,-33.60699,0.86675,235,13,,0.556,-0.426,508,1
119,House,22350,43,7,FL,200,,,"MILLS, Cory",M001216,1980.0,,0.601,-0.308,-21.95985,0.91427,245,9,,0.594,-0.323,344,1
119,House,22353,43,23,FL,100,,,"MOSKOWITZ, Jared",M001217,1980.0,,-0.234,0.332,-29.12393,0.88878,247,9,,-0.245,0.409,684,1
119,House,22523,43,8,FL,200,,,"HARIDOPOLOS, Mike",H001099,1970.0,,0.382,-0.042,-15.94024,0.93775,248,7,,0.382,-0.043,158,0
119,House,22562,43,6,FL,200,,,"FINE, Randy",F000484,1974.0,,0.84,0.309,-18.80632,0.90481,188,10,,0.84,0.309,89,0
119,House,22563,43,1,FL,200,,,"PATRONIS, Jimmy",P000622,1972.0,,0.821,0.571,-21.35073,0.89318,189,13,,0.821,0.571,43,0
119,House,20321,44,13,GA,100,,,"SCOTT, David",S001157,1945.0,,-0.305,0.167,-16.54943,0.93545,248,8,,-0.39,0.072,3508,11
119,House,20712,44,4,GA,100,,,"JOHNSON, Hank",J000288,1954.0,,-0.477,-0.053,-10.94187,0.95597,243,3,,-0.587,0.156,5788,9
119,House,21123,44,8,GA,200,,,"SCOTT, Austin",S001189,1969.0,,0.539,0.358,-21.99386,0.91513,248,9,,0.74,0.48,1591,7
119,House,21513,44,1,GA,200,,,"CARTER, Buddy",C001103,1957.0,,0.558,0.344,-8.99911,0.96364,243,2,,0.677,0.599,1802,5
119,House,21515,44,11,GA,200,,,"LOUDERMILK, Barry D.",L000583,1963.0,,0.679,0.032,-17.44392,0.92961,239,11,,0.635,0.221,1028,5
119,House,21516,44,12,GA,200,,,"ALLEN, Rick W.",A000372,1951.0,,0.69,0.282,-9.98245,0.96055,248,2,,0.681,0.437,1336,5
119,House,21944,44,6,GA,100,,,"McBATH, Lucy",M001208,1960.0,,-0.366,0.308,-16.38509,0.93531,245,8,,-0.471,0.632,1243,3
119,House,22110,44,9,GA,200,,,"CLYDE, Andrew S.",C001116,1963.0,,0.823,-0.143,-24.35259,0.90647,248,11,,0.827,-0.29,504,2
119,House,22121,44,14,GA,200,,,"GREENE, Marjorie Taylor",G000596,1974.0,,0.8,-0.6,-35.1386,0.8638,240,17,,0.631,-0.633,431,2
119,House,22156,44,5,GA,100,,,"WILLIAMS, Nikema",W000788,1978.0,,-0.448,-0.396,-4.40956,0.98245,249,1,,-0.683,0.012,1844,2
119,House,22310,44,10,GA,200,,,"COLLINS, Mike",C001129,1967.0,,0.675,-0.257,-19.69711,0.92305,246,7,,0.706,-0.241,340,1
119,House,22346,44,7,GA,200,,,"MCCORMICK, Rich",M001218,1968.0,,0.891,0.454,-23.7538,0.90901,249,9,,0.933,0.361,462,1
119,House,22527,44,3,GA,200,,,"JACK, Brian",J000311,1988.0,,0.534,-0.043,-16.3769,0.93659,250,8,,0.534,-0.043,73,0
119,House,29339,44,2,GA,100,,,"BISHOP, Sanford Dixon, Jr.",B000490,1947.0,,-0.288,0.447,-38.83319,0.85342,245,18,,-0.428,0.745,6230,16
119,House,22373,94,0,GU,200,,,"MOYLAN, James",M001219,1962.0,,0.39,0.252,-16.75407,0.56117,29,5,,0.109,0.187,505,1
119,House,20322,82,1,HI,100,,,"CASE, Ed",C001055,1952.0,,-0.205,-0.087,-34.48322,0.87019,248,15,,-0.193,-0.411,2963,6
119,House,22369,82,2,HI,100,,,"TOKUDA, Jill",T000487,1976.0,,-0.466,-0.368,-2.67048,0.98933,249,1,,-0.486,-0.312,1513,1
119,House,21920,63,1,ID,200,,,"FULCHER, Russell",F000469,1962.0,,0.647,-0.095,-22.96144,0.91123,247,10,,0.761,-0.042,596,3
119,House,29910,63,2,ID,200,,,"SIMPSON, Michael K.",S001148,1950.0,,0.296,0.313,-3.63393,0.98516,243,1,,0.312,0.503,2205,13
119,House,20749,21,11,IL,100,,,"FOSTER, Bill",F000454,1955.0,,-0.238,-0.226,-12.04289,0.95279,249,4,,-0.27,-0.458,2531,8
119,House,20954,21,5,IL,100,,,"QUIGLEY, Mike",Q000023,1958.0,,-0.326,-0.231,-7.63027,0.96832,237,3,,-0.314,-0.355,3598,8
119,House,21326,21,10,IL,100,,,"SCHNEIDER, Brad",S001190,1961.0,,-0.196,-0.122,-20.0526,0.92048,242,8,,-0.264,-0.052,1978,5
119,House,21371,21,2,IL,100,,,"KELLY, Robin L.",K000385,1956.0,,-0.473,-0.02,-5.00346,0.98003,248,1,,-0.511,-0.147,2643,6
119,House,21519,21,12,IL,200,,,"BOST, Mike",B001295,1960.0,,0.402,-0.046,-21.12372,0.91835,248,12,,0.549,-0.068,1577,5
119,House,21562,21,16,IL,200,,,"LaHOOD, Darin",L000585,1968.0,,0.462,0.217,-14.92768,0.93525,223,8,,0.664,0.747,1034,5
119,House,21730,21,8,IL,100,,,"KRISHNAMOORTHI, S. Raja",K000391,1973.0,,-0.347,-0.006,-12.60163,0.95026,247,7,,-0.489,0.178,2360,4
119,House,21906,21,6,IL,100,,,"CASTEN, Sean",C001117,1971.0,,-0.626,0.397,-6.71201,0.97319,247,3,,-0.479,-0.066,1708,3
119,House,21921,21,4,IL,100,,,"GARCÍA, Jesús",G000586,1956.0,,-0.436,-0.885,-12.25756,0.95101,244,4,,-0.414,-0.91,2350,3
119,House,21979,21,14,IL,100,,,"UNDERWOOD, Lauren",U000040,1986.0,,-0.6,0.333,-4.15579,0.98345,249,1,,-0.56,0.017,1018,3
119,House,22138,21,15,IL,200,,,"MILLER, Mary E.",M001211,1959.0,,0.786,-0.158,-15.14462,0.93934,242,6,,0.754,-0.224,1202,2
119,House,22304,21,13,IL,100,,,"BUDZINSKI, Nikki",B001315,1977.0,,-0.33,0.483,-21.80122,0.91649,250,5,,-0.338,0.425,805,1
119,House,22330,21,1,IL,100,,,"JACKSON, Jonathan",J000309,1966.0,,-0.334,-0.456,-21.1615,0.91389,235,9,,-0.269,-0.291,877,1
119,House,22360,21,3,IL,100,,,"RAMIREZ, Delia",R000617,1983.0,,-0.496,-0.868,-6.07787,0.97489,239,3,,-0.585,-0.79,950,1
119,House,22365,21,17,IL,100,,,"SORENSEN, Eric",S001225,1976.0,,-0.238,0.243,-16.87936,0.93471,250,5,,-0.206,0.065,571,1
119,House,29717,21,7,IL,100,,,"DAVIS, Danny K.",D000096,1941.0,,-0.487,-0.266,-2.83644,0.9882,239,1,,-0.52,-0.265,7485,14
119,House,29911,21,9,IL,100,,,"SCHAKOWSKY, Janice D.",S001145,1944.0,,-0.602,-0.29,-2.62448,0.9893,244,1,,-0.683,0.005,10132,13
119,House,20757,22,7,IN,100,,,"CARSON, André",C001072,1974.0,,-0.436,0.031,-5.497,0.97772,244,0,,-0.562,0.015,6022,9
119,House,21100,22,3,IN,200,,,"STUTZMAN, Marlin",S001188,1976.0,,0.723,-0.105,-20.69979,0.9193,246,9,,0.615,-0.091,580,4
119,House,21903,22,4,IN,200,,,"BAIRD, James",B001307,1945.0,,0.445,0.418,-9.78817,0.96115,247,3,,0.562,0.827,1007,3
119,House,22142,22,1,IN,100,,,"MRVAN, Frank J.",M001214,1969.0,,-0.313,0.373,-22.43854,0.91039,239,12,,-0.308,0.373,692,2
119,House,22151,22,5,IN,200,,,"SPARTZ, Victoria",S000929,1978.0,,0.486,-0.279,-41.31971,0.83491,229,14,,0.48,-0.511,297,2
119,House,22171,22,2,IN,200,,,"YAKYM, Rudy, III",Y000067,1984.0,,0.513,0.135,-11.08011,0.95665,250,4,,0.554,0.141,481,2
119,House,22326,22,9,IN,200,,,"HOUCHIN, Erin",H001093,1976.0,,0.636,0.222,-13.89122,0.9451,246,7,,0.688,0.305,415,1
119,House,22540,22,8,IN,200,,,"MESSMER, Mark B.",M001233,1962.0,,0.536,0.208,-10.5215,0.95763,243,5,,0.536,0.208,151,0
119,House,22552,22,6,IN,200,,,"SHREVE, Jefferson",S001229,1965.0,,0.454,-0.104,-12.75398,0.94967,247,3,,0.454,-0.104,130,0
119,House,22113,31,4,IA,200,,,"FEENSTRA, Randy",F000446,1969.0,,0.467,0.175,-11.81788,0.95346,248,4,,0.391,0.082,753,2
119,House,22124,31,2,IA,200,,,"HINSON, Ashley",H001091,1983.0,,0.352,0.348,-12.90466,0.9493,248,5,,0.564,0.61,858,2
119,House,22139,31,1,IA,200,,,"MILLER-MEEKS, Mariannette",M001215,1955.0,,0.336,0.199,-4.10672,0.98268,235,1,,0.308,0.493,1138,2
119,House,22356,31,3,IA,200,,,"NUNN, Zach",N000193,1979.0,,0.293,0.201,-11.0101,0.95442,236,2,,0.317,0.249,770,1
119,House,21750,32,4,KS,200,,,"ESTES, Ron",E000298,1956.0,,0.648,0.119,-24.72959,0.90546,249,10,,0.822,0.569,712,4
119,House,21914,32,3,KS,100,,,"DAVIDS, Sharice",D000629,1980.0,,-0.264,0.227,-23.13591,0.91161,250,11,,-0.196,-0.083,1359,3
119,House,22134,32,1,KS,200,,,"MANN, Tracey",M000871,1976.0,,0.606,0.056,-13.58746,0.9471,250,6,,0.618,-0.026,1070,2
119,House,22551,32,2,KS,200,,,"SCHMIDT, Derek",S001228,1968.0,,0.815,0.248,-23.48646,0.90894,246,12,,0.815,0.248,205,0
