congress,chamber,rollnumber,icpsr,cast_code,prob
109,Senate,43,14203,1,
109,Senate,43,14213,1,
109,Senate,43,14226,1,
109,Senate,43,14230,1,
109,Senate,43,14307,1,
109,Senate,43,14400,1,
109,Senate,43,14440,1,
109,Senate,43,14503,1,
109,Senate,43,14506,1,
109,Senate,43,14651,1,
109,Senate,43,14661,1,
109,Senate,43,14709,1,
109,Senate,43,14712,1,
109,Senate,43,14809,1,
109,Senate,43,14812,1,
109,Senate,43,14826,1,
109,Senate,43,14852,1,
109,Senate,43,14858,1,
109,Senate,43,14871,1,
109,Senate,43,14910,1,
109,Senate,43,14912,1,
109,Senate,43,14914,1,
109,Senate,43,14920,1,
109,Senate,43,14921,1,
109,Senate,43,14922,1,
109,Senate,43,15011,1,
109,Senate,43,15015,1,
109,Senate,43,15020,1,
109,Senate,43,15021,1,
109,Senate,43,15039,1,
109,Senate,43,15054,1,
109,Senate,43,15406,1,
109,Senate,43,15424,1,
109,Senate,43,15425,1,
109,Senate,43,15429,1,
109,Senate,43,15501,1,
109,Senate,43,15502,1,
109,Senate,43,15633,1,
109,Senate,43,15701,1,
109,Senate,43,15703,1,
109,Senate,43,15704,1,
109,Senate,43,29108,1,
109,Senate,43,29141,1,
109,Senate,43,29142,1,
109,Senate,43,29148,1,
109,Senate,43,29305,1,
109,Senate,43,29345,1,
109,Senate,43,29369,1,
109,Senate,43,29512,1,
109,Senate,43,29523,1,
109,Senate,43,29537,1,
109,Senate,43,29548,1,
109,Senate,43,29555,1,
109,Senate,43,29566,1,
109,Senate,43,29732,1,
109,Senate,43,29740,1,
109,Senate,43,29754,1,
109,Senate,43,29909,1,
109,Senate,43,29918,1,
109,Senate,43,29936,1,
109,Senate,43,39310,1,
109,Senate,43,40101,1,
109,Senate,43,40103,1,
109,Senate,43,40104,1,
109,Senate,43,40105,9,
109,Senate,43,40300,1,
109,Senate,43,40301,1,
109,Senate,43,40302,1,
109,Senate,43,40303,1,
109,Senate,43,40304,1,
109,Senate,43,40305,1,
109,Senate,43,40500,1,
109,Senate,43,40501,1,
109,Senate,43,40502,1,
109,Senate,43,49300,1,
109,Senate,43,49306,1,
109,Senate,43,49307,1,
109,Senate,43,49308,1,
109,Senate,43,49309,1,
109,Senate,43,49502,1,
109,Senate,43,49700,1,
109,Senate,43,49702,1,
109,Senate,43,49703,1,
109,Senate,43,49704,1,
109,Senate,43,49705,1,
109,Senate,43,49706,1,
109,Senate,43,49901,1,
109,Senate,43,49903,1,
109,Senate,43,49905,1,
109,Senate,43,94240,1,
109,Senate,43,94659,1,
109,Senate,43,99910,9,
109,Senate,44,1366,1,89.8
109,Senate,44,4812,1,47.9
109,Senate,44,10808,6,99.5
109,Senate,44,12109,1,100.0
109,Senate,44,13039,6,97.8
109,Senate,44,14009,1,100.0
109,Senate,44,14031,1,100.0
109,Senate,44,14101,1,42.2
109,Senate,44,14103,1,100.0
109,Senate,44,14203,1,88.1
109,Senate,44,14213,6,81.6
109,Senate,44,14226,1,100.0
109,Senate,44,14230,6,94.3
109,Senate,44,14307,6,82.1
109,Senate,44,14400,6,80.3
109,Senate,44,14440,6,85.4
109,Senate,44,14503,1,100.0
109,Senate,44,14506,1,100.0
109,Senate,44,14651,1,97.8
109,Senate,44,14661,1,99.9
109,Senate,44,14709,6,91.0
109,Senate,44,14712,1,100.0
109,Senate,44,14809,1,100.0
109,Senate,44,14812,6,25.9
109,Senate,44,14826,1,100.0
109,Senate,44,14852,1,100.0
109,Senate,44,14858,6,92.0
109,Senate,44,14871,6,89.7
109,Senate,44,14910,1,99.8
109,Senate,44,14912,1,71.6
