congress,chamber,rollnumber,icpsr,cast_code,prob
110,House,17,2605,1,100.0
110,House,17,10713,1,100.0
110,House,17,12036,1,100.0
110,House,17,13035,1,100.0
110,House,17,13047,1,76.5
110,House,17,14045,1,95.6
110,House,17,14053,1,100.0
110,House,17,14066,1,85.2
110,House,17,14072,1,100.0
110,House,17,14256,1,100.0
110,House,17,14265,1,100.0
110,House,17,14280,1,100.0
110,House,17,14290,6,99.9
110,House,17,14413,1,100.0
110,House,17,14430,1,100.0
110,House,17,14435,1,100.0
110,House,17,14448,1,100.0
110,House,17,14451,1,100.0
110,House,17,14644,6,30.8
110,House,17,14647,6,82.2
110,House,17,14657,6,96.2
110,House,17,14675,1,63.2
110,House,17,14813,6,76.8
110,House,17,14824,1,100.0
110,House,17,14835,6,76.2
110,House,17,14837,1,100.0
110,House,17,14854,1,69.6
110,House,17,14863,1,97.8
110,House,17,14869,1,87.4
110,House,17,14873,1,100.0
110,House,17,15000,1,100.0
110,House,17,15005,1,100.0
110,House,17,15010,1,100.0
110,House,17,15014,6,95.8
110,House,17,15019,1,100.0
110,House,17,15029,1,100.0
110,House,17,15033,1,100.0
110,House,17,15049,1,100.0
110,House,17,15064,1,100.0
110,House,17,15072,1,100.0
110,House,17,15083,1,100.0
110,House,17,15085,6,89.6
110,House,17,15092,6,86.8
110,House,17,15100,1,100.0
110,House,17,15104,1,100.0
110,House,17,15112,1,94.6
110,House,17,15124,1,100.0
110,House,17,15245,1,100.0
110,House,17,15401,6,60.7
110,House,17,15410,1,100.0
110,House,17,15413,6,50.3
110,House,17,15417,6,64.9
110,House,17,15420,6,93.3
110,House,17,15431,1,100.0
110,House,17,15438,1,100.0
110,House,17,15444,1,100.0
110,House,17,15445,1,37.9
110,House,17,15446,1,80.9
110,House,17,15448,1,100.0
110,House,17,15449,1,99.1
110,House,17,15451,6,39.0
110,House,17,15453,1,100.0
110,House,17,15454,1,100.0
110,House,17,15455,1,5.6
110,House,17,15603,1,100.0
110,House,17,15604,1,89.7
110,House,17,15612,1,100.0
110,House,17,15613,1,100.0
110,House,17,15614,1,100.0
110,House,17,15616,1,100.0
110,House,17,15619,1,100.0
110,House,17,15621,6,96.5
110,House,17,15627,1,7.7
110,House,17,15628,1,100.0
110,House,17,15630,1,96.5
110,House,17,15634,1,93.4
110,House,17,15637,1,99.7
110,House,17,20100,6,99.9
110,House,17,20101,1,32.2
110,House,17,20102,1,100.0
110,House,17,20103,1,100.0
110,House,17,20104,1,100.0
110,House,17,20105,1,100.0
110,House,17,20106,1,100.0
110,House,17,20107,6,78.0
110,House,17,20108,1,100.0
110,House,17,20110,6,98.6
110,House,17,20111,1,66.0
110,House,17,20112,1,29.0
110,House,17,20113,6,59.7
110,House,17,20115,1,91.3
110,House,17,20116,1,92.2
110,House,17,20117,6,99.1
110,House,17,20119,1,100.0
110,House,17,20120,6,53.6
110,House,17,20122,1,100.0
110,House,17,20123,6,98.1
110,House,17,20124,6,71.8
110,House,17,20125,6,33.5
110,House,17,20127,1,94.1
110,House,17,20129,1,100.0
110,House,17,20130,6,45.8
110,House,17,20131,6,88.2
110,House,17,20134,6,48.5
110,House,17,20135,1,92.0
110,House,17,20136,1,100.0
110,House,17,20137,6,44.1
110,House,17,20138,6,90.8
110,House,17,20139,6,87.9
110,House,17,20140,1,100.0
110,House,17,20141,1,35.4
110,House,17,20143,1,41.4
110,House,17,20144,6,89.2
110,House,17,20145,1,100.0
110,House,17,20146,1,83.5
110,House,17,20147,1,100.0
110,House,17,20300,1,50.3
110,House,17,20301,1,48.9
110,House,17,20302,1,100.0
110,House,17,20303,1,86.8
110,House,17,20304,6,99.9
110,House,17,20305,1,100.0
110,House,17,20306,1,100.0
110,House,17,20307,6,73.4
110,House,17,20310,1,100.0
110,House,17,20311,6,95.2
110,House,17,20313,1,61.6
110,House,17,20315,6,98.4
110,House,17,20316,1,83.9
110,House,17,20317,1,99.9
110,House,17,20319,6,95.0
110,House,17,20321,1,100.0
